"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"12";"165";"Paula Friedericke";"Hartmann";"F";"NOR";"Lierne IL / Meråker Videregående skole";"NC Sprint, 09.01.2016";"K20-21";"26:52.8";"2:35.2";"2016-01-09T10:21:52.5000000";"";"0"
"13";"180";"Ragnhild";"Femsteinevik";"F";"NOR";"Hålandsdal IL / Team Glalaks";"NC Sprint, 09.01.2016";"K20-21";"27:07.7";"2:50.1";"2016-01-09T10:27:07.8000000";"";"2"
"14";"193";"Lotte";"Lie";"F";"NOR";"Skatval Skilag";"NC Sprint, 09.01.2016";"K20-21";"27:08.5";"2:50.9";"2016-01-09T10:31:28.3000000";"";"0"
"15";"189";"Kristin Våga";"Fløttum";"F";"NOR";"Skaun IL / Heimdal VGS";"NC Sprint, 09.01.2016";"K20-21";"27:15.3";"2:57.7";"2016-01-09T10:30:15.4000000";"";"0"
"16";"182";"Anitra";"Vognild";"F";"NOR";"Bjerke IL Ski";"NC Sprint, 09.01.2016";"K20-21";"27:19.4";"3:01.8";"2016-01-09T10:27:59.6000000";"";"2"
"17";"176";"Frida Lovise";"Sørmo";"F";"NOR";"Bossmo & Ytteren IL / Team Troms & Finnmark";"NC Sprint, 09.01.2016";"K20-21";"27:20.8";"3:03.2";"2016-01-09T10:26:00.9000000";"";"2"
"18";"169";"Hilde";"Eide";"F";"NOR";"Øystre Slidre SSL / Meråker Videregående skole";"NC Sprint, 09.01.2016";"K20-21";"27:28.5";"3:10.9";"2016-01-09T10:23:49.5000000";"";"2"
"19";"184";"Sara Ehrenpohl";"Sand (3427446)";"F";"NOR";"Byåsen Skiskytterlag";"NC Sprint, 09.01.2016";"K20-21";"27:33.2";"3:15.6";"2016-01-09T10:28:53.8000000";"";"2"
"20";"191";"Ragnhild";"Oftedal";"F";"NOR";"Haltdalen IL";"NC Sprint, 09.01.2016";"K20-21";"27:34.9";"3:17.3";"2016-01-09T10:31:15.8000000";"";"2"
"21";"164";"Silje";"Bakken";"F";"NOR";"Leik, IL";"NC Sprint, 09.01.2016";"K20-21";"27:38.1";"3:20.5";"2016-01-09T10:22:18.5000000";"";"0"
"22";"183";"Mari";"Sverdrup";"F";"NOR";"Dombås IL";"NC Sprint, 09.01.2016";"K20-21";"27:43.0";"3:25.4";"2016-01-09T10:28:43.0000000";"";"3"
"23";"190";"Anne Katrine";"Tønset";"F";"NOR";"Røros IL";"NC Sprint, 09.01.2016";"K20-21";"27:55.8";"3:38.2";"2016-01-09T10:31:16.3000000";"";"1"
"24";"154";"Ingvild";"Berlandstveit";"F";"NOR";"Hålandsdal IL / Team Glalaks";"NC Sprint, 09.01.2016";"K20-21";"28:38.1";"4:20.5";"2016-01-09T10:19:58.2000000";"";"1"
"25";"188";"Marielle Holen";"Årevik";"F";"NOR";"Vik IL / Team Glalaks";"NC Sprint, 09.01.2016";"K20-21";"29:07.6";"4:50.0";"2016-01-09T10:31:47.7000000";"";"0"
"26";"174";"Line";"Sjåheim";"F";"NOR";"Østre Toten Skilag";"NC Sprint, 09.01.2016";"K20-21";"29:10.4";"4:52.8";"2016-01-09T10:27:10.6000000";"";"0"
"27";"157";"Silja Fjærestad";"Hønsi";"F";"NOR";"Vik IL / Team Glalaks";"NC Sprint, 09.01.2016";"K20-21";"29:38.8";"5:21.2";"2016-01-09T10:21:58.7000000";"";"1"
"28";"170";"Mathilde";"Hustoft";"F";"NOR";"Asker SK";"NC Sprint, 09.01.2016";"K20-21";"29:44.7";"5:27.1";"2016-01-09T10:26:24.8000000";"";"0"
"29";"155";"Eirin Sangesland";"Tveit";"F";"NOR";"Øvrebø IL / Sirdal Ski Skiskyting";"NC Sprint, 09.01.2016";"K20-21";"29:57.1";"5:39.5";"2016-01-09T10:21:37.4000000";"";"0"
"30";"168";"Hedda Lundeberg";"Aas";"F";"NOR";"Bø Skiskyttarlag";"NC Sprint, 09.01.2016";"K20-21";"30:11.2";"5:53.6";"2016-01-09T10:26:11.6000000";"";"1"
"31";"186";"Inga Elise";"Vik";"F";"NOR";"Sunnylven IL";"NC Sprint, 09.01.2016";"K20-21";"30:12.3";"5:54.7";"2016-01-09T10:32:13.4000000";"";"1"
"32";"181";"Anette";"Heldal";"F";"NOR";"Bødalen IF / Sirdal Ski Skiskyting";"NC Sprint, 09.01.2016";"K20-21";"30:17.9";"6:00.3";"2016-01-09T10:30:38.1000000";"";"1"
"33";"171";"Marianne";"Røstad";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NC Sprint, 09.01.2016";"K20-21";"30:18.0";"6:00.4";"2016-01-09T10:27:18.7000000";"";"0"
"34";"177";"Norunn Kvistad";"Dengerud";"F";"NOR";"Steinkjer SK";"NC Sprint, 09.01.2016";"K20-21";"30:26.2";"6:08.6";"2016-01-09T10:29:26.6000000";"";"2+1"
"35";"173";"Mari";"Bøygard";"F";"NOR";"Ål Skiskyttarlag";"NC Sprint, 09.01.2016";"K20-21";"32:47.7";"8:30.1";"2016-01-09T10:30:28.0000000";"";"1"
"36";"159";"Mari Sollid";"EIDE";"F";"NOR";"Stårheim IL";"NC Sprint, 09.01.2016";"K20-21";"0:11.0";"";"";"";""
"1";"52";"Andreas Dahlø";"Wærnes";"M";"NOR";"Trondhjems Skiskyttere";"NC Sprint, 09.01.2016";"M Senior";"27:48.8";"0:00.0";"2016-01-09T09:45:08.2000000";"";"1+0"
"2";"16";"Håkon";"Svaland";"M";"NOR";"Birkenes IL / Team Mesterbakeren";"NC Sprint, 09.01.2016";"M Senior";"28:10.3";"0:21.5";"2016-01-09T09:33:30.4000000";"";"0+2"
"3";"30";"Pål Kristian Grue";"Tufte";"M";"NOR";"Geilo IL";"NC Sprint, 09.01.2016";"M Senior";"28:20.7";"0:31.9";"2016-01-09T09:38:20.0000000";"";"1+0"
"4";"12";"Kristian Andre";"AALERUD";"M";"NOR";"Bærums Skiklub / Team Holmenkollen";"NC Sprint, 09.01.2016";"M Senior";"28:22.9";"0:34.1";"2016-01-09T09:32:22.9000000";"";"1"
"5";"63";"Tommi";"Luchsinger";"M";"NOR";"IL Bevern";"NC Sprint, 09.01.2016";"M Senior";"28:25.3";"0:36.5";"2016-01-09T09:49:24.5000000";"";"0"
"6";"60";"Vemund Ravnsborg";"Gurigard";"M";"NOR";"Vingrom IL";"NC Sprint, 09.01.2016";"M Senior";"28:29.9";"0:41.1";"2016-01-09T09:48:28.8000000";"";"0+1"
"7";"38";"Fredrik Mack";"Rørvik";"M";"NOR";"Målselvs Skiskyttere / Team Statkraft Innlandet";"NC Sprint, 09.01.2016";"M Senior";"28:35.6";"0:46.8";"2016-01-09T09:41:14.9000000";"";"2"
"8";"8";"Aasmund Kjøllmoen";"Steien";"M";"NOR";"Folldal IF / Team Statkraft Innlandet";"NC Sprint, 09.01.2016";"M Senior";"28:38.8";"0:50.0";"2016-01-09T09:31:18.3000000";"";"1"
"9";"64";"Martin";"Rui";"M";"NOR";"Froland IL / Sirdal Ski Skiskyting";"NC Sprint, 09.01.2016";"M Senior";"28:48.1";"0:59.3";"2016-01-09T09:50:08.2000000";"";"1+1"
"10";"24";"Thomas";"Fenne";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"NC Sprint, 09.01.2016";"M Senior";"28:50.2";"1:01.4";"2016-01-09T09:36:50.3000000";"";"2+0"
"11";"49";"Aslak";"Nenseter";"M";"NOR";"Bø Skiskyttarlag / Team Statkraft Innlandet";"NC Sprint, 09.01.2016";"M Senior";"28:52.2";"1:03.4";"2016-01-09T09:45:12.6000000";"";"0+1"
"12";"48";"Thomas Berge";"FOYN";"M";"NOR";"Bærums Skiklub / Team Holmenkollen";"NC Sprint, 09.01.2016";"M Senior";"29:04.1";"1:15.3";"2016-01-09T09:45:03.8000000";"";"0"
"13";"47";"Marius Norø";"Ingebrigtsen";"M";"NOR";"Tromsø Skiskytterlag / Team Statkraft Innlandet";"NC Sprint, 09.01.2016";"M Senior";"29:11.8";"1:23.0";"2016-01-09T09:44:52.1000000";"";"1"
"14";"40";"Øystein";"Solligård";"M";"NOR";"Orkdal IL / Team Statkraft Midt-Norge";"NC Sprint, 09.01.2016";"M Senior";"29:14.0";"1:25.2";"2016-01-09T09:42:34.0000000";"";"1+1"
"15";"4";"Martin";"LINDLAND";"M";"NOR";"Bødalen IF / Team Bardøla";"NC Sprint, 09.01.2016";"M Senior";"29:21.4";"1:32.6";"2016-01-09T09:30:41.8000000";"";"1"
"16";"33";"Amund Hoff";"Thomassen";"M";"NOR";"Sauda Skiskytterlag";"NC Sprint, 09.01.2016";"M Senior";"29:30.0";"1:41.2";"2016-01-09T09:40:30.5000000";"";"1"
"17";"34";"Andreas";"Kvam";"M";"NOR";"Meldal IL / Team Statkraft Innlandet";"NC Sprint, 09.01.2016";"M Senior";"29:32.0";"1:43.2";"2016-01-09T09:40:51.9000000";"";"1"
"18";"5";"Ole Kristian";"Frydenlund";"M";"NOR";"Mjøsski / Team Natrudstilen";"NC Sprint, 09.01.2016";"M Senior";"29:35.6";"1:46.8";"2016-01-09T09:31:15.5000000";"";"1+0"
"19";"41";"Lücien";"Sloof";"M";"SWE";"";"NC Sprint, 09.01.2016";"M Senior";"29:38.4";"1:49.6";"2016-01-09T09:43:18.4000000";"";"1"
"20";"50";"Tommy";"GROETTE";"M";"NOR";"Trondhjems Skiskyttere / Team Statkraft Innlandet";"NC Sprint, 09.01.2016";"M Senior";"29:44.1";"1:55.3";"2016-01-09T09:46:23.6000000";"";"2"
"21";"45";"Syver";"Nygård";"M";"NOR";"Byåsen Skiskytterlag";"NC Sprint, 09.01.2016";"M Senior";"29:45.1";"1:56.3";"2016-01-09T09:44:45.3000000";"";"0"
"22";"14";"Martin";"Femsteinevik";"M";"NOR";"Hålandsdal IL / Team Glalaks";"NC Sprint, 09.01.2016";"M Senior";"29:45.4";"1:56.6";"2016-01-09T09:34:25.6000000";"";"3"
"23";"2";"Ole Martin";"Erdal";"M";"NOR";"Førde IL / Team Statkraft Innlandet";"NC Sprint, 09.01.2016";"M Senior";"29:46.0";"1:57.2";"2016-01-09T09:30:26.3000000";"";"2"
"24";"53";"Håkon";"Steimler";"M";"NOR";"Hernes IL / Team Natrudstilen";"NC Sprint, 09.01.2016";"M Senior";"29:52.3";"2:03.5";"2016-01-09T09:47:32.0000000";"";"0+1"
"25";"37";"Håvard";"Nymoen";"M";"NOR";"Vik IL / Team Statkraft Midt-Norge";"NC Sprint, 09.01.2016";"M Senior";"29:53.4";"2:04.6";"2016-01-09T09:42:11.9000000";"";"1+1"
"26";"13";"Sondre Eriksen";"Hensema";"M";"NOR";"Bødalen IF / Team Statkraft Oslofjord";"NC Sprint, 09.01.2016";"M Senior";"30:01.2";"2:12.4";"2016-01-09T09:34:21.4000000";"";"0"
"27";"17";"Håkon Sørbøen";"Larsen";"M";"NOR";"Ål Skiskyttarlag / Team Statkraft Innlandet";"NC Sprint, 09.01.2016";"M Senior";"30:06.1";"2:17.3";"2016-01-09T09:35:46.3000000";"";"2"
"28";"10";"Vegard";"Skinnes";"M";"NOR";"Simostranda IL";"NC Sprint, 09.01.2016";"M Senior";"30:09.9";"2:21.1";"2016-01-09T09:33:30.4000000";"";"1"
"29";"21";"Marius";"HAUGUM";"M";"NOR";"Bærums Skiklub / Team Holmenkollen";"NC Sprint, 09.01.2016";"M Senior";"30:10.4";"2:21.6";"2016-01-09T09:37:10.1000000";"";"2"
"30";"18";"Øystein";"Ulekleiv";"M";"NOR";"Dombås IL";"NC Sprint, 09.01.2016";"M Senior";"30:11.8";"2:23.0";"2016-01-09T09:36:12.2000000";"";"1+3"
"31";"55";"Anders";"HELDAL";"M";"NOR";"Bødalen IF / Sirdal Ski Skiskyting";"NC Sprint, 09.01.2016";"M Senior";"30:12.0";"2:23.2";"2016-01-09T09:48:32.0000000";"";"0+3"
"32";"36";"Anders Magnus";"Bratli";"M";"NOR";"Fossum IF";"NC Sprint, 09.01.2016";"M Senior";"30:12.2";"2:23.4";"2016-01-09T09:42:12.2000000";"";"2"
"33";"59";"Cristofer";"Erikson";"M";"SWE";"";"NC Sprint, 09.01.2016";"M Senior";"30:15.7";"2:26.9";"2016-01-09T09:49:55.6000000";"";"1+3"
"34";"62";"Sondre Kvikne";"DOTTERUD";"M";"NOR";"Vingrom IL / Team Bardøla";"NC Sprint, 09.01.2016";"M Senior";"30:26.7";"2:37.9";"2016-01-09T09:51:07.1000000";"";"0"
"35";"57";"Thomas";"Netland";"M";"NOR";"Hålandsdal IL";"NC Sprint, 09.01.2016";"M Senior";"30:34.3";"2:45.5";"2016-01-09T09:49:34.0000000";"";"0"
"36";"35";"Nils Christian";"Aabel";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"NC Sprint, 09.01.2016";"M Senior";"30:36.4";"2:47.6";"2016-01-09T09:42:16.4000000";"";"0+0"
"37";"29";"Espen Tronsmo";"Sonflå";"M";"NOR";"Meråker Skiskytterklubb / Team Skistua Hemsedal";"NC Sprint, 09.01.2016";"M Senior";"30:40.6";"2:51.8";"2016-01-09T09:40:20.7000000";"";"2"
"38";"32";"Sigurd";"HOV";"M";"NOR";"Svene IL / Team Natrudstilen";"NC Sprint, 09.01.2016";"M Senior";"30:43.9";"2:55.1";"2016-01-09T09:41:24.0000000";"";"1"
"39";"1";"Henrik Sagosen";"SMEBY";"M";"NOR";"";"NC Sprint, 09.01.2016";"M Senior";"30:44.9";"2:56.1";"2016-01-09T09:31:05.2000000";"";"0"
"40";"43";"Stian";"JOHANSEN";"M";"NOR";"Mjøsski / Team Natrudstilen";"NC Sprint, 09.01.2016";"M Senior";"30:45.5";"2:56.7";"2016-01-09T09:45:05.2000000";"";"0+0"
"41";"58";"Joar Grov";"Turvoll";"M";"NOR";"Vik IL / Team Glalaks";"NC Sprint, 09.01.2016";"M Senior";"30:49.1";"3:00.3";"2016-01-09T09:50:09.2000000";"";"1+3"
"42";"6";"Håkon Johannesen";"Livik";"M";"NOR";"Meråker Skiskytterklubb / Team Skistua Hemsedal";"NC Sprint, 09.01.2016";"M Senior";"31:03.9";"3:15.1";"2016-01-09T09:33:03.8000000";"";"1"
"43";"42";"Per Buttingsrud";"Aas-Eng";"M";"NOR";"Vik IL";"NC Sprint, 09.01.2016";"M Senior";"31:04.3";"3:15.5";"2016-01-09T09:45:04.4000000";"";"3"
"44";"25";"Eirik";"FINNE";"M";"NOR";"Viking, TIF / Team Glalaks";"NC Sprint, 09.01.2016";"M Senior";"31:09.0";"3:20.2";"2016-01-09T09:39:28.5000000";"";"2"
"45";"51";"Kolbjørn";"Ulvund";"M";"NOR";"Eldar IL / Team Glalaks";"NC Sprint, 09.01.2016";"M Senior";"31:12.9";"3:24.1";"2016-01-09T09:48:12.7000000";"";"2+1"
"46";"27";"Joakim";"Andersen";"M";"NOR";"Asker SK";"NC Sprint, 09.01.2016";"M Senior";"31:14.6";"3:25.8";"2016-01-09T09:40:14.4000000";"";"2"
"47";"22";"Johan Eirik";"Meland";"M";"NOR";"Markane IL / Team Skistua Hemsedal";"NC Sprint, 09.01.2016";"M Senior";"31:22.0";"3:33.2";"2016-01-09T09:38:41.8000000";"";"2"
"48";"46";"Ole Johann Rødvik";"Kilskar";"M";"NOR";"Frol IL";"NC Sprint, 09.01.2016";"M Senior";"31:23.3";"3:34.5";"2016-01-09T09:46:42.8000000";"";"1"
"49";"44";"Jarle Midthjell";"Gjørven";"M";"NOR";"Markane IL / Team Statkraft Innlandet";"NC Sprint, 09.01.2016";"M Senior";"31:28.2";"3:39.4";"2016-01-09T09:46:08.4000000";"";"0+1"
"50";"56";"Simon Ågheim";"Kalkenberg";"M";"NOR";"Skonseng UL";"NC Sprint, 09.01.2016";"M Senior";"31:35.8";"3:47.0";"2016-01-09T09:50:15.8000000";"";"1"
"51";"3";"Magnar Kne";"Galåen";"M";"NOR";"Røros IL";"NC Sprint, 09.01.2016";"M Senior";"31:42.5";"3:53.7";"2016-01-09T09:32:42.9000000";"";"1"
"52";"20";"Eirik Dramdal";"Borge";"M";"NOR";"Svene IL";"NC Sprint, 09.01.2016";"M Senior";"32:05.4";"4:16.6";"2016-01-09T09:38:45.1000000";"";"0+0"
"53";"31";"Elias Schirmer";"Raphael";"M";"NOR";"Meråker Skiskytterklubb";"NC Sprint, 09.01.2016";"M Senior";"32:23.2";"4:34.4";"2016-01-09T09:42:43.6000000";"";"1"
"54";"9";"Håkon Hoff";"Thomassen";"M";"NOR";"Sauda Skiskytterlag";"NC Sprint, 09.01.2016";"M Senior";"34:20.9";"6:32.1";"2016-01-09T09:37:20.8000000";"";"2"
"55";"23";"Lars";"Stensløkken";"M";"NOR";"Ullensaker SK";"NC Sprint, 09.01.2016";"M Senior";"36:58.6";"9:09.8";"2016-01-09T09:44:38.6000000";"";"1"
"56";"26";"Nils Erik";"Ulset";"M";"NOR";"Tingvoll IL";"NC Sprint, 09.01.2016";"M Senior";"37:17.1";"9:28.3";"2016-01-09T09:45:57.5000000";"";"2+3"
"57";"11";"Steffen";"Tangen";"M";"NOR";"Ullensaker SK";"NC Sprint, 09.01.2016";"M Senior";"40:11.3";"12:22.5";"2016-01-09T09:43:51.9000000";"";"3"
"1";"97";"Lars Gunnar";"Skjevdal";"M";"NOR";"Røros IL";"NC Sprint, 09.01.2016";"M20-21";"27:59.1";"0:00.0";"2016-01-09T10:00:19.3000000";"";"1"
"2";"72";"Ole Andreas";"Flotten";"M";"NOR";"Oppdal IL / Team Bardøla";"NC Sprint, 09.01.2016";"M20-21";"28:55.5";"0:56.4";"2016-01-09T09:52:56.2000000";"";"0"
"3";"102";"Kristoffer";"Jonsson";"M";"NOR";"Vingrom IL / Team Bardøla";"NC Sprint, 09.01.2016";"M20-21";"29:01.6";"1:02.5";"2016-01-09T10:03:01.8000000";"";"2"
"4";"116";"Georg Noer";"Dotzler";"M";"NOR";"Fossum IF / Team Statkraft Oslofjord";"NC Sprint, 09.01.2016";"M20-21";"29:09.8";"1:10.7";"2016-01-09T10:07:49.7000000";"";"0"
"5";"71";"Anders Sommerstad";"Juveli";"M";"NOR";"Vingrom IL / Team Skistua Hemsedal";"NC Sprint, 09.01.2016";"M20-21";"29:18.3";"1:19.2";"2016-01-09T09:52:58.1000000";"";"0"
"6";"120";"Lars Aasheim";"Svaland";"M";"NOR";"Birkenes IL";"NC Sprint, 09.01.2016";"M20-21";"29:27.7";"1:28.6";"2016-01-09T10:09:27.7000000";"";"3"
"7";"105";"Isak Flo";"Bødal";"M";"NOR";"Stårheim IL";"NC Sprint, 09.01.2016";"M20-21";"29:28.6";"1:29.5";"2016-01-09T10:04:28.6000000";"";"2"
"8";"98";"Sindre";"Pettersen";"M";"NOR";"Nittedal Skiskytterlag";"NC Sprint, 09.01.2016";"M20-21";"29:30.4";"1:31.3";"2016-01-09T10:02:10.9000000";"";"1"
"9";"110";"Arild";"Fosse";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"NC Sprint, 09.01.2016";"M20-21";"29:39.6";"1:40.5";"2016-01-09T10:06:20.0000000";"";"1"
"10";"117";"Brage Malm";"MONSTAD";"M";"NOR";"Lier IL / Team Bardøla";"NC Sprint, 09.01.2016";"M20-21";"29:46.0";"1:46.9";"2016-01-09T10:08:46.3000000";"";"1"
"11";"78";"Martin Lien";"Spjøtvold";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"NC Sprint, 09.01.2016";"M20-21";"29:50.8";"1:51.7";"2016-01-09T09:55:50.9000000";"";"1"
"12";"121";"Sverre Ryland";"Glomnes";"M";"NOR";"Fet SK / Team Statkraft Oslofjord";"NC Sprint, 09.01.2016";"M20-21";"29:57.5";"1:58.4";"2016-01-09T10:10:17.6000000";"";"0"
"13";"96";"Asbjørn";"Madsstuen";"M";"NOR";"Asker SK";"NC Sprint, 09.01.2016";"M20-21";"30:03.6";"2:04.5";"2016-01-09T10:02:03.5000000";"";"2"
"14";"113";"Amund";"Owren";"M";"NOR";"Vingrom IL / Team Skistua Hemsedal";"NC Sprint, 09.01.2016";"M20-21";"30:21.1";"2:22.0";"2016-01-09T10:08:01.1000000";"";"2"
"15";"99";"Anders Brekke";"Nilsen";"M";"NOR";"IL Bevern / Sirdal Ski Skiskyting";"NC Sprint, 09.01.2016";"M20-21";"30:23.0";"2:23.9";"2016-01-09T10:03:22.7000000";"";"0"
"16";"95";"Peder";"Hojem";"M";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NC Sprint, 09.01.2016";"M20-21";"30:24.3";"2:25.2";"2016-01-09T10:02:04.9000000";"";"1"
"17";"76";"Markus Zachariassen";"Rørvik";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NC Sprint, 09.01.2016";"M20-21";"30:30.6";"2:31.5";"2016-01-09T09:55:51.1000000";"";"0"
"18";"106";"Jonatan";"FORSMAN";"M";"SWE";"";"NC Sprint, 09.01.2016";"M20-21";"30:33.6";"2:34.5";"2016-01-09T10:05:53.5000000";"";"0+1"
"19";"65";"Leif Malvin";"HJELMEVOLL";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"NC Sprint, 09.01.2016";"M20-21";"30:34.8";"2:35.7";"2016-01-09T09:52:14.7000000";"";"0"
"20";"125";"Aleksander Morsund";"Karlsen";"M";"NOR";"Lier IL / Meråker Videregående skole";"NC Sprint, 09.01.2016";"M20-21";"30:35.3";"2:36.2";"2016-01-09T10:12:15.4000000";"";"2"
"21";"66";"Even";"Nordbø";"M";"NOR";"Fyresdal Skiskyttarlag";"NC Sprint, 09.01.2016";"M20-21";"30:37.9";"2:38.8";"2016-01-09T09:52:37.8000000";"";"3"
"22";"69";"Steinar";"Riksaasen";"M";"NOR";"Dombås IL";"NC Sprint, 09.01.2016";"M20-21";"30:44.6";"2:45.5";"2016-01-09T09:53:46.0000000";"";"1"
"23";"103";"Jakob";"Hanserud";"M";"NOR";"Asker SK";"NC Sprint, 09.01.2016";"M20-21";"30:53.2";"2:54.1";"2016-01-09T10:05:13.7000000";"";"0+1"
"24";"90";"Endre";"WOLD";"M";"NOR";"Vik IL / Team Glalaks";"NC Sprint, 09.01.2016";"M20-21";"30:55.6";"2:56.5";"2016-01-09T10:00:55.4000000";"";"3"
"25";"101";"Robert";"Sircus";"M";"NOR";"Sirdal Skilag";"NC Sprint, 09.01.2016";"M20-21";"31:01.0";"3:01.9";"2016-01-09T10:04:41.0000000";"";"0"
"26";"100";"Sondre";"BOLLUM";"M";"NOR";"Gjøvik SK / Team Skistua Hemsedal";"NC Sprint, 09.01.2016";"M20-21";"31:11.5";"3:12.4";"2016-01-09T10:04:31.1000000";"";"2+2"
"27";"126";"Jens Bredde";"Vig";"M";"NOR";"Asker SK";"NC Sprint, 09.01.2016";"M20-21";"31:14.2";"3:15.1";"2016-01-09T10:13:14.8000000";"";"4"
"28";"87";"Kristian Østberg";"Killingberg";"M";"";"Lier IL / NTG Geilo";"NC Sprint, 09.01.2016";"M20-21";"31:19.0";"3:19.9";"2016-01-09T10:00:18.7000000";"";"2+1"
"29";"129";"Mats";"ENGEN";"M";"NOR";"Tromsø Skiskytterlag";"NC Sprint, 09.01.2016";"M20-21";"31:30.9";"3:31.8";"2016-01-09T10:14:30.5000000";"";"0+2"
"30";"111";"Hogne Findal";"Skar";"M";"NOR";"Sannidal Idrettslag";"NC Sprint, 09.01.2016";"M20-21";"31:36.2";"3:37.1";"2016-01-09T10:08:36.6000000";"";"2"
"31";"88";"Steinar";"Valbø";"M";"NOR";"Drangedal Idrettslag / Team TeVe";"NC Sprint, 09.01.2016";"M20-21";"31:36.6";"3:37.5";"2016-01-09T10:00:56.6000000";"";"1"
"32";"86";"Hans";"RUUD";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"NC Sprint, 09.01.2016";"M20-21";"31:36.8";"3:37.7";"2016-01-09T10:00:16.7000000";"";"1"
"33";"115";"Sindre";"Hirth";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"NC Sprint, 09.01.2016";"M20-21";"31:39.7";"3:40.6";"2016-01-09T10:09:59.5000000";"";"3"
"34";"82";"Espen";"Fystro";"M";"NOR";"Vingrom IL / Team Bardøla";"NC Sprint, 09.01.2016";"M20-21";"31:46.3";"3:47.2";"2016-01-09T09:59:06.3000000";"";"2"
"35";"114";"Tobias Eid";"Løvås";"M";"NOR";"Trondhjems Skiskyttere";"NC Sprint, 09.01.2016";"M20-21";"31:48.6";"3:49.5";"2016-01-09T10:09:48.7000000";"";"3"
"36";"94";"Vetle";"Løchting";"M";"NOR";"Sørskogbygda IL / Team Natrudstilen";"NC Sprint, 09.01.2016";"M20-21";"31:55.4";"3:56.3";"2016-01-09T10:03:15.4000000";"";"3"
"37";"108";"Henrik";"Aslesen";"M";"NOR";"Fet SK / Team Statkraft Oslofjord";"NC Sprint, 09.01.2016";"M20-21";"31:55.7";"3:56.6";"2016-01-09T10:07:55.6000000";"";"0"
"38";"124";"Øystein";"Nordbotten";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NC Sprint, 09.01.2016";"M20-21";"31:57.0";"3:57.9";"2016-01-09T10:13:17.4000000";"";"2"
"39";"80";"Stian Granheim";"Skåland";"M";"NOR";"Moi IL / Sirdal Ski Skiskyting";"NC Sprint, 09.01.2016";"M20-21";"32:09.8";"4:10.7";"2016-01-09T09:58:49.7000000";"";"3"
"40";"70";"Espen";"Johnsen";"M";"NOR";"Knaben og Fjotland IL / Sirdal Ski Skiskyting";"NC Sprint, 09.01.2016";"M20-21";"32:17.7";"4:18.6";"2016-01-09T09:55:38.1000000";"";"1"
"41";"104";"Magnus";"Håkonsen";"M";"NOR";"Bø Skiskyttarlag / Team TeVe";"NC Sprint, 09.01.2016";"M20-21";"32:18.7";"4:19.6";"2016-01-09T10:06:58.9000000";"";"0"
"42";"130";"Thomas";"Storvik";"M";"NOR";"Bærums Skiklub / Team Statkraft Oslofjord";"NC Sprint, 09.01.2016";"M20-21";"32:32.3";"4:33.2";"2016-01-09T10:15:52.5000000";"";"3"
"43";"75";"Eirik";"Tvilde";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"NC Sprint, 09.01.2016";"M20-21";"32:34.8";"4:35.7";"2016-01-09T09:57:35.1000000";"";"1"
"44";"107";"Eirik Ishol";"Skogan";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"NC Sprint, 09.01.2016";"M20-21";"32:35.9";"4:36.8";"2016-01-09T10:08:16.3000000";"";"3"
"45";"134";"Vegard";"Selvnes";"M";"NOR";"Orkdal IL / Team Statkraft Midt-Norge";"NC Sprint, 09.01.2016";"M20-21";"32:43.5";"4:44.4";"2016-01-09T10:17:23.8000000";"";"0"
"46";"91";"Espen Segrov";"NES";"M";"NOR";"Fana IL / Team Glalaks";"NC Sprint, 09.01.2016";"M20-21";"32:47.7";"4:48.6";"2016-01-09T10:03:08.0000000";"";"2"
"47";"79";"Håvard Nøkleby";"Petterson";"M";"NOR";"Østre Toten Skilag";"NC Sprint, 09.01.2016";"M20-21";"32:48.6";"4:49.5";"2016-01-09T09:59:09.0000000";"";"2"
"48";"84";"Georg Kristian";"Halsteinslid";"M";"NOR";"Markane IL";"NC Sprint, 09.01.2016";"M20-21";"32:54.2";"4:55.1";"2016-01-09T10:00:54.2000000";"";"1"
"49";"81";"Magne";"Harborg";"M";"NOR";"Røros IL";"NC Sprint, 09.01.2016";"M20-21";"33:01.2";"5:02.1";"2016-01-09T10:00:00.9000000";"";"2"
"50";"68";"Øivind";"Klynderud";"M";"NOR";"Østre Toten Skilag / Meråker Videregående skole";"NC Sprint, 09.01.2016";"M20-21";"33:20.1";"5:21.0";"2016-01-09T09:56:00.6000000";"";"3"
