"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"75";"493";"Marte Eriksen";"Hensema";"F";"NOR";"Bødalen IF / Team Kongsberg";"St.opphold 1.sk";"K18-19";"1:12.9";"0:18.8";"2018-01-06T15:46:03.1860000";"";"0"
"82";"481";"Nora Landerud";"Svingen";"F";"NOR";"Svene IL / NTG Geilo";"St.opphold 1.sk";"K18-19";"1:13.8";"0:19.6";"2018-01-06T15:40:07.5290000";"";"0"
"87";"472";"Sara Holm";"Lægreid";"F";"NOR";"Bærums Skiklub / Wang Toppidrett";"St.opphold 1.sk";"K18-19";"1:14.4";"0:20.2";"2018-01-06T15:35:24.1980000";"";"0"
"89";"451";"Ingvild Tronstad";"Andersen";"F";"NOR";"IL Bevern / Team Kongsberg";"St.opphold 1.sk";"K18-19";"1:14.7";"0:20.6";"2018-01-06T15:25:02.6600000";"";"0"
"96";"495";"Katarina";"Aarseth";"F";"NOR";"Hålandsdal IL / Team Glalaks";"St.opphold 1.sk";"K18-19";"1:15.6";"0:21.4";"2018-01-06T15:47:29.8810000";"";"0"
"98";"491";"Emma Krogh";"Pedersen";"F";"NOR";"Bardu Idrettslag / Nordreisa vgs";"St.opphold 1.sk";"K18-19";"1:16.2";"0:22.0";"2018-01-06T15:44:55.9750000";"";"0"
"103";"506";"Anne-Marie";"Roset";"F";"NOR";"Markane IL / Stryn Videregående Skole";"St.opphold 1.sk";"K18-19";"1:17.0";"0:22.8";"2018-01-06T15:52:59.2580000";"";"0"
"107";"482";"Andrine Håstul";"Flom";"F";"NOR";"Drangedal Idrettslag / Meråker Videregående skole";"St.opphold 1.sk";"K18-19";"1:17.8";"0:23.7";"2018-01-06T15:40:35.3350000";"";"0"
"109";"459";"Sofie Bergan";"Bjaadal";"F";"NOR";"Lier IL / NTG Lillehammer";"St.opphold 1.sk";"K18-19";"1:18.0";"0:23.8";"2018-01-06T15:29:24.4330000";"";"0"
"116";"490";"Martine";"Sogn-Larssen";"F";"NOR";"Try, Idrettslaget / NTG Geilo";"St.opphold 1.sk";"K18-19";"1:19.1";"0:24.9";"2018-01-06T15:44:26.6380000";"";"0"
"120";"477";"Tora Eid";"Løvås";"F";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"St.opphold 1.sk";"K18-19";"1:20.4";"0:26.3";"2018-01-06T15:38:06.9920000";"";"0"
"122";"500";"Stine";"Bratteng";"F";"NOR";"Nittedal Skiskytterlag / NTG Lillehammer";"St.opphold 1.sk";"K18-19";"1:21.6";"0:27.4";"2018-01-06T15:49:56.2040000";"";"0"
"123";"457";"Eira Kristine";"Håkonsen";"F";"NOR";"Bø Skiskyttarlag / Team TeVe";"St.opphold 1.sk";"K18-19";"1:21.9";"0:27.7";"2018-01-06T15:28:39.0520000";"";"0"
"130";"462";"Ingrid";"Idland";"F";"NOR";"Figgjo IL / Team iSandnes";"St.opphold 1.sk";"K18-19";"1:24.0";"0:29.9";"2018-01-06T15:30:43.6760000";"";"0"
"137";"437";"Mia";"Norheim";"F";"NOR";"Oppdal IL";"St.opphold 1.sk";"K18-19";"1:27.1";"0:33.0";"2018-01-06T15:18:42.5670000";"";"0"
"143";"458";"Vibeke Kvistad";"Dengerud";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 1.sk";"K18-19";"1:31.6";"0:37.5";"2018-01-06T15:29:24.2050000";"";"0"
"146";"504";"Elise";"Reingjerdskog";"F";"NOR";"Tromsø Skiskytterlag / NTG-T";"St.opphold 1.sk";"K18-19";"1:38.8";"0:44.6";"2018-01-06T15:52:17.0330000";"";"0"
"159";"441";"Marit";"Øygard";"F";"NOR";"Skrautvål IL / Team Valdres Ski";"St.opphold 1.sk";"K18-19";"1:52.3";"0:13.2";"2018-01-06T15:19:27.9360000";"";"1"
"162";"478";"Mari Lindmo";"Kvanneberg";"F";"NOR";"Ål Skiskyttarlag / NTG Geilo";"St.opphold 1.sk";"K18-19";"1:52.9";"0:13.7";"2018-01-06T15:38:48.5100000";"";"1"
"199";"460";"Siri";"Aas";"F";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K18-19";"1:59.1";"0:19.9";"2018-01-06T15:29:18.0460000";"";"1"
"219";"497";"Anne Bunemann";"De Besche";"F";"NOR";"Try, Idrettslaget / Wang Toppidrett";"St.opphold 1.sk";"K18-19";"2:02.9";"0:23.7";"2018-01-06T15:47:35.5790000";"";"1"
"221";"488";"Benedicte Stien";"Schreiner";"F";"NOR";"Skonseng UL / Team Polarsirkelen";"St.opphold 1.sk";"K18-19";"2:03.0";"0:23.9";"2018-01-06T15:43:18.9100000";"";"1"
"240";"436";"Rønnaug";"Hansæl-Nergaard";"F";"NOR";"Kvikne IL";"St.opphold 1.sk";"K18-19";"2:04.9";"0:25.8";"2018-01-06T15:18:19.7160000";"";"1"
"244";"467";"Amalie Kristine";"Triumf";"F";"NOR";"Nordreisa Idrettslag / Nordreisa vgs";"St.opphold 1.sk";"K18-19";"2:05.7";"0:26.6";"2018-01-06T15:33:02.5790000";"";"1"
"245";"461";"Marie";"Næss";"F";"NOR";"Bjerke IL Ski";"St.opphold 1.sk";"K18-19";"2:06.2";"0:27.0";"2018-01-06T15:29:53.5820000";"";"1"
"256";"452";"Sofia";"Heim";"F";"NOR";"Tromsø Skiskytterlag / NTG-T";"St.opphold 1.sk";"K18-19";"2:08.1";"0:28.9";"2018-01-06T15:26:41.9620000";"";"1"
"258";"476";"Sara";"Borchgrevink";"F";"NOR";"Fossum IF / Wang Toppidrett";"St.opphold 1.sk";"K18-19";"2:08.5";"0:29.4";"2018-01-06T15:37:43.7730000";"";"1"
"265";"501";"Guro Seline";"Herfoss";"F";"NOR";"Drangedal Idrettslag / Team TeVe";"St.opphold 1.sk";"K18-19";"2:10.4";"0:31.3";"2018-01-06T15:50:05.0100000";"";"1"
"267";"496";"Åsne Margrete";"Kleiv";"F";"NOR";"Idrettslaget Dyre Vaa / Team TeVe";"St.opphold 1.sk";"K18-19";"2:10.5";"0:31.3";"2018-01-06T15:48:24.0300000";"";"1"
"268";"483";"Kristel";"Haltbrekken";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 1.sk";"K18-19";"2:10.5";"0:31.3";"2018-01-06T15:42:02.6360000";"";"1"
"274";"509";"Eirin";"Tufteland";"F";"NOR";"Kvam Langrenn- og Skiskyttarklubb / Team Glalaks";"St.opphold 1.sk";"K18-19";"2:11.2";"0:32.1";"2018-01-06T15:55:01.9180000";"";"1"
"286";"447";"Tonje Bruem";"Reistad";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"St.opphold 1.sk";"K18-19";"2:14.1";"0:34.9";"2018-01-06T15:23:48.4110000";"";"1"
"289";"494";"Ida Baasland";"Solbjørg";"F";"NOR";"Moi IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K18-19";"2:14.6";"0:35.4";"2018-01-06T15:46:56.2840000";"";"1"
"300";"507";"Ingvild";"Røstad";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"St.opphold 1.sk";"K18-19";"2:19.1";"0:39.9";"2018-01-06T15:54:05.7500000";"";"1"
"301";"474";"Mari Skjevling";"Erlandsen";"F";"NOR";"Hønefoss Skiskytterklubb / Team Skiguard Buskerud";"St.opphold 1.sk";"K18-19";"2:19.8";"0:40.7";"2018-01-06T15:37:40.2720000";"";"1"
"303";"479";"Kristin";"Mestad";"F";"NOR";"Torridal IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K18-19";"2:20.7";"0:41.5";"2018-01-06T15:39:23.2610000";"";"1"
"315";"466";"Cornelia Zachariassen";"Rørvik";"F";"NOR";"Sandnes Skiskytterlag / Team iSandnes";"St.opphold 1.sk";"K18-19";"2:36.5";"0:12.4";"2018-01-06T15:32:20.8280000";"";"2"
"323";"449";"Marte Lien";"Johnsen";"F";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 1.sk";"K18-19";"2:40.4";"0:16.3";"2018-01-06T15:23:38.9390000";"";"2"
"332";"444";"Tori";"Angell";"F";"NOR";"Odda IL / Team Glalaks";"St.opphold 1.sk";"K18-19";"2:43.6";"0:19.4";"2018-01-06T15:21:08.5040000";"";"2"
"336";"486";"Ingrid";"Nordbotten";"F";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K18-19";"2:45.6";"0:21.5";"2018-01-06T15:42:32.4990000";"";"2"
"337";"438";"Oda Støen";"Kolkinn";"F";"NOR";"Søndre Ål Sportsklubb / Meråker Videregående skole";"St.opphold 1.sk";"K18-19";"2:45.7";"0:21.5";"2018-01-06T15:18:27.1320000";"";"2"
"343";"468";"Sigrid Flo";"Bødal";"F";"NOR";"Stårheim IL / NTG Lillehammer";"St.opphold 1.sk";"K18-19";"2:48.3";"0:24.2";"2018-01-06T15:33:17.5960000";"";"2"
"345";"473";"Sanna";"Bjørkli";"F";"NOR";"Froland IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K18-19";"2:49.0";"0:24.9";"2018-01-06T15:36:07.7330000";"";"2"
"346";"448";"Åsne";"Skrede";"F";"NOR";"Geilo IL / NTG Geilo";"St.opphold 1.sk";"K18-19";"2:49.6";"0:25.4";"2018-01-06T15:23:25.4720000";"";"2"
"347";"492";"Signe";"Hofstad";"F";"NOR";"Røros IL";"St.opphold 1.sk";"K18-19";"2:49.7";"0:25.5";"2018-01-06T15:45:34.1920000";"";"2"
"348";"503";"Hedda";"Tveiten";"F";"NOR";"Svene IL / Team Kongsberg";"St.opphold 1.sk";"K18-19";"2:49.9";"0:25.7";"2018-01-06T15:52:06.9250000";"";"2"
"353";"484";"Nora Dokken";"Berget";"F";"NOR";"Svene IL / Team Kongsberg";"St.opphold 1.sk";"K18-19";"2:51.0";"0:26.9";"2018-01-06T15:41:32.7180000";"";"2"
"359";"464";"Kristina Hipolan";"Bergmann";"F";"NOR";"Drangedal Idrettslag / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K18-19";"2:54.3";"0:30.2";"2018-01-06T15:31:19.2030000";"";"2"
"360";"442";"Thyra Grimstad";"Strand";"F";"NOR";"Bø Skiskyttarlag / Team TeVe";"St.opphold 1.sk";"K18-19";"2:55.0";"0:30.8";"2018-01-06T15:21:16.2920000";"";"2"
"367";"443";"Maren";"Aaserud";"F";"NOR";"Svene IL / Team Kongsberg";"St.opphold 1.sk";"K18-19";"2:56.8";"0:32.7";"2018-01-06T15:22:25.8490000";"";"2"
"379";"455";"Kari";"Alsaker";"F";"NOR";"Markane IL / Stryn Videregående Skole";"St.opphold 1.sk";"K18-19";"3:01.9";"0:37.8";"2018-01-06T15:27:44.8790000";"";"2"
"411";"508";"Marthe Kråkstad";"Johansen";"F";"NOR";"Bossmo & Ytteren IL / Team Polarsirkelen";"St.opphold 1.sk";"K18-19";"3:22.9";"0:13.7";"2018-01-06T15:52:55.5900000";"";"3"
"418";"502";"Augusta";"Idland";"F";"NOR";"Figgjo IL / Team iSandnes";"St.opphold 1.sk";"K18-19";"3:30.3";"0:21.1";"2018-01-06T15:50:14.0130000";"";"3"
"420";"469";"Ingrid Gylterud";"Kvålsgard";"F";"NOR";"Fossum IF / Wang Toppidrett";"St.opphold 1.sk";"K18-19";"3:32.1";"0:23.0";"2018-01-06T15:34:24.8620000";"";"3"
"431";"450";"Guro Hennissen";"Hermann";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"St.opphold 1.sk";"K18-19";"3:39.5";"0:30.3";"2018-01-06T15:24:27.3120000";"";"3"
"434";"499";"Gina";"Nygård";"F";"NOR";"Tynset IF / Team Toyota Slettum Bil";"St.opphold 1.sk";"K18-19";"3:45.3";"0:36.1";"2018-01-06T15:51:25.8530000";"";"3"
"436";"498";"Katinka Dorothea Rayner-Battle";"Kleveland";"F";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K18-19";"3:48.1";"0:38.9";"2018-01-06T15:49:18.5560000";"";"3"
"438";"480";"Andrea";"Johnsrud";"F";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"St.opphold 1.sk";"K18-19";"3:52.5";"0:43.4";"2018-01-06T15:40:37.9390000";"";"3"
"449";"445";"Ingrid Stølan";"Husøy";"F";"NOR";"Molde og Omegn IF";"St.opphold 1.sk";"K18-19";"4:16.2";"0:22.0";"2018-01-06T15:22:12.4910000";"";"4"
"452";"454";"Marthe";"Dehn";"F";"NOR";"Bærums Skiklub";"St.opphold 1.sk";"K18-19";"4:23.6";"0:29.5";"2018-01-06T15:26:30.4520000";"";"4"
"469";"475";"Synne Håstul";"Flom";"F";"NOR";"Drangedal Idrettslag / Meråker Videregående skole";"St.opphold 1.sk";"K18-19";"2:53.4";"";"";"";"2"
"483";"505";"Martine";"Lundby";"F";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"St.opphold 1.sk";"K18-19";"0:00.0";"";"";"";""
"483";"487";"Hanne Eggen";"Persson";"F";"NOR";"Vingrom IL / NTG Lillehammer";"St.opphold 1.sk";"K18-19";"0:00.0";"";"";"";""
"14";"249";"Malin Auganæs";"Bergtun";"F";"NOR";"Kvam Langrenn- og Skiskyttarklubb / Team Glalaks";"St.opphold 1.sk";"K20-21";"1:02.2";"0:08.1";"2018-01-06T11:14:27.1070000";"";"0"
"55";"254";"Kirsten Daae";"Wiig";"F";"NOR";"Ullensaker SK";"St.opphold 1.sk";"K20-21";"1:10.0";"0:15.9";"2018-01-06T11:16:50.1890000";"";"0"
"59";"250";"Ida";"Lien";"F";"NOR";"Simostranda IL";"St.opphold 1.sk";"K20-21";"1:10.4";"0:16.2";"2018-01-06T11:14:39.7580000";"";"0"
"64";"255";"Kristin";"SANDE";"F";"NOR";"Kvam Langrenn- og Skiskyttarklubb / Team Maxim";"St.opphold 1.sk";"K20-21";"1:11.2";"0:17.0";"2018-01-06T11:17:52.5200000";"";"0"
"85";"242";"Line";"Sølberg";"F";"NOR";"Leik, IL / Trondheim Biathlon Team";"St.opphold 1.sk";"K20-21";"1:14.2";"0:20.0";"2018-01-06T11:11:36.4740000";"";"0"
"117";"264";"Johanna Fjerdingen";"Moan";"F";"NOR";"Røros IL / Team Toyota Slettum Bil";"St.opphold 1.sk";"K20-21";"1:19.2";"0:25.0";"2018-01-06T11:22:53.3180000";"";"0"
"121";"243";"Kristiane";"HOLM";"F";"NOR";"Simostranda IL / Team Skiguard Buskerud";"St.opphold 1.sk";"K20-21";"1:20.9";"0:26.8";"2018-01-06T11:12:17.2600000";"";"0"
"134";"259";"Margit";"Sørensen";"F";"NOR";"Fet SK / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K20-21";"1:24.7";"0:30.6";"2018-01-06T11:20:19.0980000";"";"0"
"138";"256";"Kjersti Kvistad";"Dengerud";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 1.sk";"K20-21";"1:28.4";"0:34.3";"2018-01-06T11:18:15.8720000";"";"0"
"269";"244";"Silje";"Fosse";"F";"NOR";"Voss Skiskytterlag / Team Glalaks";"St.opphold 1.sk";"K20-21";"2:10.5";"0:16.4";"2018-01-06T11:12:25.9480000";"";"1"
"272";"257";"Mari";"Wetterhus";"F";"NOR";"Svene IL / Team Maxim";"St.opphold 1.sk";"K20-21";"2:11.0";"0:16.9";"2018-01-06T11:18:15.7530000";"";"1"
"275";"246";"Une Christiane Tronerud";"Kvelvane";"F";"NOR";"Voss Skiskytterlag / Team Maxim";"St.opphold 1.sk";"K20-21";"2:11.3";"0:17.2";"2018-01-06T11:13:02.0420000";"";"1"
"279";"248";"Synne Findal";"Skar";"F";"NOR";"Sannidal Idrettslag / Team Maxim";"St.opphold 1.sk";"K20-21";"2:11.9";"0:17.8";"2018-01-06T11:14:07.0580000";"";"1"
"290";"251";"Vilde Aurora Gusevik";"Skotland";"F";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"St.opphold 1.sk";"K20-21";"2:14.7";"0:20.5";"2018-01-06T11:15:33.1310000";"";"1"
"291";"252";"Hege";"Kittelsen";"F";"NOR";"Idrettslaget Dyre Vaa / Team TeVe";"St.opphold 1.sk";"K20-21";"2:15.2";"0:21.1";"2018-01-06T11:16:28.3820000";"";"1"
"302";"258";"Stina";"Brattegard";"F";"NOR";"Ål Skiskyttarlag / Team Skiguard Buskerud";"St.opphold 1.sk";"K20-21";"2:20.3";"0:26.1";"2018-01-06T11:19:05.4040000";"";"1"
"317";"247";"Marie Henriksen";"Langseth";"F";"NOR";"Nordreisa Idrettslag / Nordreisa vgs";"St.opphold 1.sk";"K20-21";"2:37.1";"0:43.0";"2018-01-06T11:14:29.5660000";"";"1"
"399";"260";"Randi Sollid";"Nordvang";"F";"NOR";"Vik IL / Team Maxim";"St.opphold 1.sk";"K20-21";"3:13.3";"0:19.1";"2018-01-06T11:19:38.1580000";"";"2"
"404";"253";"Ine";"Skjellum";"F";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"St.opphold 1.sk";"K20-21";"3:15.4";"0:21.3";"2018-01-06T11:16:43.4170000";"";"2"
"469";"263";"Ane Einbu";"Baugerød";"F";"NOR";"IL Bevern / Team Woodcon";"St.opphold 1.sk";"K20-21";"4:25.9";"";"";"";"3"
"469";"265";"Marte Løvaas";"Søvik";"F";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"St.opphold 1.sk";"K20-21";"5:25.3";"";"";"";"4"
"483";"241";"Frida";"Dahl";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 1.sk";"K20-21";"0:00.0";"";"";"";""
"483";"245";"Silje";"Gløtheim";"F";"NOR";"Røros IL / Trondheim Biathlon Team";"St.opphold 1.sk";"K20-21";"0:00.0";"";"";"";""
"483";"261";"Ingrid";"Grue";"F";"NOR";"Kvikne IL";"St.opphold 1.sk";"K20-21";"0:00.0";"";"";"";""
"483";"262";"Marit Ishol";"Skogan";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 1.sk";"K20-21";"0:00.0";"";"";"";""
"1";"274";"Vemund Ravnsborg";"Gurigard";"M";"NOR";"Vingrom IL / Team Maxim";"St.opphold 1.sk";"M Senior";"0:54.1";"0:00.0";"2018-01-06T14:00:03.4780000";"";"0"
"3";"310";"Håkon";"Svaland";"M";"NOR";"Birkenes IL / Team Mesterbakeren";"St.opphold 1.sk";"M Senior";"0:58.4";"0:04.3";"2018-01-06T14:17:29.2670000";"";"0"
"4";"275";"Sindre Fjellheim";"Jorde";"M";"NOR";"Asker SK / Holmenkollen Biathlon";"St.opphold 1.sk";"M Senior";"0:58.8";"0:04.7";"2018-01-06T14:00:09.5840000";"";"0"
"6";"323";"Martin";"Femsteinevik";"M";"NOR";"Hålandsdal IL / Team Glalaks";"St.opphold 1.sk";"M Senior";"0:59.3";"0:05.2";"2018-01-06T14:24:03.2210000";"";"0"
"9";"276";"Kristian Østberg";"Killingberg";"M";"";"Lier IL / Team Lier Skiskyting";"St.opphold 1.sk";"M Senior";"1:01.3";"0:07.1";"2018-01-06T14:01:23.2880000";"";"0"
"13";"279";"Jarle Midthjell";"Gjørven";"M";"NOR";"Markane IL";"St.opphold 1.sk";"M Senior";"1:01.9";"0:07.8";"2018-01-06T14:03:02.7000000";"";"0"
"15";"321";"Kristoffer Langøien";"Skjelvik";"M";"NOR";"Os IL";"St.opphold 1.sk";"M Senior";"1:02.2";"0:08.1";"2018-01-06T14:23:17.1620000";"";"0"
"17";"325";"Sindre";"Pettersen";"M";"NOR";"Nittedal Skiskytterlag";"St.opphold 1.sk";"M Senior";"1:02.6";"0:08.4";"2018-01-06T14:25:02.9660000";"";"0"
"21";"319";"Erlend Øvereng";"Bjøntegaard";"M";"NOR";"IL Bevern";"St.opphold 1.sk";"M Senior";"1:03.5";"0:09.4";"2018-01-06T14:21:55.0540000";"";"0"
"26";"320";"Joar Grov";"Turvoll";"M";"NOR";"Vik IL / Team Glalaks";"St.opphold 1.sk";"M Senior";"1:05.0";"0:10.8";"2018-01-06T14:23:20.5130000";"";"0"
"27";"327";"Tore";"Leren";"M";"NOR";"Vik IL / Team Mesterbakeren";"St.opphold 1.sk";"M Senior";"1:05.4";"0:11.3";"2018-01-06T14:26:08.7940000";"";"0"
"31";"298";"Asbjørn";"Wold";"M";"NOR";"Vik IL";"St.opphold 1.sk";"M Senior";"1:05.6";"0:11.4";"2018-01-06T14:12:05.2440000";"";"0"
"34";"289";"Johan Eirik";"Meland";"M";"NOR";"Markane IL / Team Intersport Oppdal";"St.opphold 1.sk";"M Senior";"1:06.2";"0:12.1";"2018-01-06T14:07:30.5490000";"";"0"
"35";"303";"Magnus";"Håkonsen";"M";"NOR";"Bø Skiskyttarlag / Team TeVe";"St.opphold 1.sk";"M Senior";"1:06.4";"0:12.2";"2018-01-06T14:14:59.8850000";"";"0"
"37";"322";"Simon Ågheim";"Kalkenberg";"M";"NOR";"Skonseng UL";"St.opphold 1.sk";"M Senior";"1:06.8";"0:12.6";"2018-01-06T14:24:06.5570000";"";"0"
"40";"278";"Jon Nikolai Ims";"Skåland";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"St.opphold 1.sk";"M Senior";"1:07.5";"0:13.3";"2018-01-06T14:02:23.6220000";"";"0"
"41";"312";"Even";"Nordbø";"M";"NOR";"Fyresdal Skiskyttarlag / Team Skiguard Buskerud";"St.opphold 1.sk";"M Senior";"1:07.9";"0:13.7";"2018-01-06T14:19:21.7190000";"";"0"
"45";"287";"Martin Lien";"Spjøtvold";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"St.opphold 1.sk";"M Senior";"1:08.9";"0:14.7";"2018-01-06T14:06:23.7740000";"";"0"
"78";"290";"Jens Petter";"Toresen";"M";"NOR";"Oslo Skiskytterlag";"St.opphold 1.sk";"M Senior";"1:13.1";"0:18.9";"2018-01-06T14:08:32.0500000";"";"0"
"183";"302";"Martin";"LINDLAND";"M";"NOR";"Bødalen IF / Team Skiguard Buskerud";"St.opphold 1.sk";"M Senior";"1:57.1";"0:03.0";"2018-01-06T14:13:52.3410000";"";"1"
"209";"299";"Andreas";"Kvam";"M";"NOR";"Meldal IL / Team Maxim";"St.opphold 1.sk";"M Senior";"2:01.2";"0:07.0";"2018-01-06T14:12:11.2650000";"";"1"
"215";"316";"Pål Kristian Grue";"Tufte";"M";"NOR";"Geilo IL";"St.opphold 1.sk";"M Senior";"2:02.2";"0:08.0";"2018-01-06T14:20:33.2320000";"";"1"
"226";"270";"Thomas";"Fenne";"M";"NOR";"Voss Skiskytterlag";"St.opphold 1.sk";"M Senior";"2:03.5";"0:09.3";"2018-01-06T13:58:38.0460000";"";"1"
"228";"281";"Sverre Ryland";"Glomnes";"M";"NOR";"Fet SK / Holmenkollen Biathlon";"St.opphold 1.sk";"M Senior";"2:04.1";"0:09.9";"2018-01-06T14:03:31.5510000";"";"1"
"239";"309";"Magne";"Harborg";"M";"NOR";"Røros IL / Team Toyota Slettum Bil";"St.opphold 1.sk";"M Senior";"2:04.9";"0:10.8";"2018-01-06T14:18:19.8240000";"";"1"
"243";"292";"Sigve Ness";"Rolland";"M";"NOR";"Tingvoll IL / Trondheim Biathlon Team";"St.opphold 1.sk";"M Senior";"2:05.5";"0:11.4";"2018-01-06T14:08:59.1820000";"";"1"
"254";"328";"Sondre";"Bollum";"M";"NOR";"Gjøvik SK / Team Intersport Oppdal";"St.opphold 1.sk";"M Senior";"2:07.7";"0:13.6";"2018-01-06T14:26:45.2250000";"";"1"
"259";"291";"Tobias Eid";"Løvås";"M";"NOR";"Trondhjems Skiskyttere";"St.opphold 1.sk";"M Senior";"2:08.5";"0:14.3";"2018-01-06T14:08:47.9540000";"";"1"
"264";"295";"Kristian";"Grue";"M";"NOR";"Fet SK / Team Skiguard Buskerud";"St.opphold 1.sk";"M Senior";"2:10.1";"0:16.0";"2018-01-06T14:11:02.7630000";"";"1"
"266";"304";"Bjarte";"Solvang";"M";"NOR";"Hålandsdal IL / Team Glalaks";"St.opphold 1.sk";"M Senior";"2:10.5";"0:16.4";"2018-01-06T14:14:52.6710000";"";"1"
"271";"307";"Tommi";"Luchsinger";"M";"NOR";"IL Bevern / Team Skiguard Buskerud";"St.opphold 1.sk";"M Senior";"2:10.6";"0:16.5";"2018-01-06T14:16:35.0590000";"";"1"
"273";"293";"Magnar Kne";"Galåen";"M";"NOR";"Røros IL";"St.opphold 1.sk";"M Senior";"2:11.1";"0:16.9";"2018-01-06T14:10:03.6360000";"";"1"
"280";"272";"Ole Johann Rødvik";"Kilskar";"M";"NOR";"Frol IL";"St.opphold 1.sk";"M Senior";"2:12.2";"0:18.1";"2018-01-06T13:59:28.8160000";"";"1"
"281";"314";"Markus Zachariassen";"Rørvik";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"St.opphold 1.sk";"M Senior";"2:12.6";"0:18.4";"2018-01-06T14:20:28.7460000";"";"1"
"294";"324";"Amund Hoff";"Thomassen";"M";"NOR";"Sauda Skiskytterlag";"St.opphold 1.sk";"M Senior";"2:15.6";"0:21.5";"2018-01-06T14:25:02.9200000";"";"1"
"296";"271";"Steinar";"Riksaasen";"M";"NOR";"Dombås IL";"St.opphold 1.sk";"M Senior";"2:15.9";"0:21.7";"2018-01-06T13:59:11.5560000";"";"1"
"368";"286";"Ole Andreas";"Flotten";"M";"NOR";"Oppdal IL / Team Intersport Oppdal";"St.opphold 1.sk";"M Senior";"2:57.9";"0:03.8";"2018-01-06T14:05:55.2610000";"";"2"
"370";"300";"Thomas";"Storvik";"M";"NOR";"Bærums Skiklub / Team OASSK";"St.opphold 1.sk";"M Senior";"3:00.1";"0:05.9";"2018-01-06T14:13:08.4740000";"";"2"
"374";"318";"Arild";"Fosse";"M";"NOR";"Voss Skiskytterlag";"St.opphold 1.sk";"M Senior";"3:01.1";"0:06.9";"2018-01-06T14:22:00.1380000";"";"2"
"380";"311";"Endre";"Blikra";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"St.opphold 1.sk";"M Senior";"3:03.0";"0:08.8";"2018-01-06T14:18:42.6430000";"";"2"
"381";"308";"Syver";"Nygård";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 1.sk";"M Senior";"3:03.0";"0:08.9";"2018-01-06T14:17:29.9340000";"";"2"
"387";"280";"Elias Schirmer";"Raphael";"M";"NOR";"Meråker Skiskytterklubb";"St.opphold 1.sk";"M Senior";"3:06.6";"0:12.5";"2018-01-06T14:03:41.1100000";"";"2"
"389";"305";"Bjarte";"Mørkve";"M";"NOR";"Eldar IL / Team Glalaks";"St.opphold 1.sk";"M Senior";"3:06.8";"0:12.7";"2018-01-06T14:15:48.5070000";"";"2"
"394";"285";"Hogne Findal";"Skar";"M";"NOR";"Sannidal Idrettslag";"St.opphold 1.sk";"M Senior";"3:11.0";"0:16.8";"2018-01-06T14:05:43.5800000";"";"2"
"396";"284";"Lars Aasheim";"Svaland";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"M Senior";"3:11.2";"0:17.1";"2018-01-06T14:04:51.5540000";"";"2"
"401";"326";"Mattis";"HAUG";"M";"NOR";"Fet SK";"St.opphold 1.sk";"M Senior";"3:14.9";"0:20.7";"2018-01-06T14:26:18.6570000";"";"2"
"443";"315";"Aleksander Morsund";"Karlsen";"M";"NOR";"Lier IL / Team Lier Skiskyting";"St.opphold 1.sk";"M Senior";"4:10.0";"0:15.9";"2018-01-06T14:20:34.2470000";"";"3"
