"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"22";"461";"Vetle";"Nergård";"M";"NOR";"Hernes IL / NTG Lillehammer";"NC Sprint, 10.01.2016";"M19";"25:02.5";"3:04.8";"2016-01-10T15:15:21.8000000";"";""
"23";"455";"Brage Reier";"Groven";"M";"NOR";"Drammen Strong / NTG Geilo";"NC Sprint, 10.01.2016";"M19";"25:08.7";"3:11.0";"2016-01-10T15:13:28.0000000";"";""
"24";"401";"Sondre Estenstad";"Bjørsland";"M";"NOR";"Hernes IL / Meråker Videregående skole";"NC Sprint, 10.01.2016";"M19";"25:10.0";"3:12.3";"2016-01-10T14:55:30.0000000";"";""
"25";"434";"Bendik";"Winsvold";"M";"NOR";"Lier IL / NTG Lillehammer";"NC Sprint, 10.01.2016";"M19";"25:11.2";"3:13.5";"2016-01-10T15:06:30.3000000";"";""
"26";"446";"Erlend Nordal";"Gran";"M";"NOR";"Bærums Skiklub";"NC Sprint, 10.01.2016";"M19";"25:26.4";"3:28.7";"2016-01-10T15:10:45.4000000";"";""
"27";"430";"Karsten Storvik";"Martinussen";"M";"NOR";"Fossum IF";"NC Sprint, 10.01.2016";"M19";"25:29.2";"3:31.5";"2016-01-10T15:05:28.2000000";"";""
"28";"441";"Herman Mørkved";"Blom";"M";"NOR";"Nittedal Skiskytterlag";"NC Sprint, 10.01.2016";"M19";"25:29.5";"3:31.8";"2016-01-10T15:09:10.3000000";"";""
"29";"458";"Magnus Braathen";"Knoph";"M";"NOR";"Bærums Skiklub / Wang Toppidrett";"NC Sprint, 10.01.2016";"M19";"25:30.3";"3:32.6";"2016-01-10T15:14:49.5000000";"";""
"30";"431";"Håkon";"Berge";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Videregående skole";"NC Sprint, 10.01.2016";"M19";"25:35.8";"3:38.1";"2016-01-10T15:05:54.8000000";"";""
"31";"412";"Ole Kristian";"Haugen";"M";"NOR";"Trondhjems Skiskyttere";"NC Sprint, 10.01.2016";"M19";"25:38.2";"3:40.5";"2016-01-10T14:59:37.5000000";"";""
"32";"437";"Torjus";"Fossli";"M";"NOR";"Fyresdal Skiskyttarlag / NTG Geilo";"NC Sprint, 10.01.2016";"M19";"25:39.5";"3:41.8";"2016-01-10T15:07:59.0000000";"";""
"33";"449";"Sverre Dahlen";"Aspenes";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"NC Sprint, 10.01.2016";"M19";"25:42.2";"3:44.5";"2016-01-10T15:12:02.2000000";"";""
"34";"444";"Martin";"Steimler";"M";"NOR";"Hernes IL / NTG Lillehammer";"NC Sprint, 10.01.2016";"M19";"25:49.5";"3:51.8";"2016-01-10T15:10:29.0000000";"";""
"35";"448";"Mathias";"Stampe";"M";"NOR";"Fossum IF";"NC Sprint, 10.01.2016";"M19";"25:58.4";"4:00.7";"2016-01-10T15:11:57.4000000";"";""
"36";"457";"Tage";"Huso";"M";"NOR";"Ullensaker SK / Meråker Videregående skole";"NC Sprint, 10.01.2016";"M19";"26:06.5";"4:08.8";"2016-01-10T15:15:05.9000000";"";""
"37";"420";"Martin";"Fuglum";"M";"NOR";"Tynset IF";"NC Sprint, 10.01.2016";"M19";"26:07.1";"4:09.4";"2016-01-10T15:02:45.6000000";"";""
"38";"411";"Tage";"Bjørkli";"M";"NOR";"Alta Skiskytterlag / Team Troms & Finnmark";"NC Sprint, 10.01.2016";"M19";"26:07.7";"4:10.0";"2016-01-10T14:59:47.6000000";"";""
"39";"460";"Lars";"Reiten";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"NC Sprint, 10.01.2016";"M19";"26:31.1";"4:33.4";"2016-01-10T15:16:30.0000000";"";""
"40";"452";"Stian Skjei";"Buran";"M";"NOR";"Vinne Skilag / Steinkjer Videregående Skole";"NC Sprint, 10.01.2016";"M19";"26:51.0";"4:53.3";"2016-01-10T15:14:09.9000000";"";""
"41";"439";"Eirik";"JOHANSEN";"M";"NOR";"Bossekop UL / Team Troms & Finnmark";"NC Sprint, 10.01.2016";"M19";"26:51.9";"4:54.2";"2016-01-10T15:09:51.1000000";"";""
"42";"416";"Lars Magnus";"Johnsen";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"NC Sprint, 10.01.2016";"M19";"27:11.6";"5:13.9";"2016-01-10T15:02:30.3000000";"";""
"43";"435";"Anders";"Sørløkk";"M";"NOR";"Skaun IL / Heimdal VGS";"NC Sprint, 10.01.2016";"M19";"27:17.9";"5:20.2";"2016-01-10T15:08:56.9000000";"";""
"44";"462";"Martin Gjedrem";"LUND";"M";"NOR";"Orkdal IL";"NC Sprint, 10.01.2016";"M19";"27:35.9";"5:38.2";"2016-01-10T15:18:15.0000000";"";""
"45";"451";"Erik Midtvold";"Mæhlum";"M";"NOR";"Vingrom IL";"NC Sprint, 10.01.2016";"M19";"27:38.0";"5:40.3";"2016-01-10T15:14:36.6000000";"";""
"46";"414";"Eivind";"ROLSTAD";"M";"NOR";"Oslo Skiskytterlag";"NC Sprint, 10.01.2016";"M19";"28:12.5";"6:14.8";"2016-01-10T15:02:51.4000000";"";""
"47";"438";"Lucas";"Schön";"M";"SWE";"";"NC Sprint, 10.01.2016";"M19";"28:50.6";"6:52.9";"2016-01-10T15:11:30.0000000";"";""
"48";"425";"Hans Yngve Ivar";"Swärd";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"NC Sprint, 10.01.2016";"M19";"29:13.1";"7:15.4";"2016-01-10T15:07:32.9000000";"";""
"49";"454";"Fredrik Øverland";"Hatling";"M";"NOR";"Fana IL / Team Glalaks";"NC Sprint, 10.01.2016";"M19";"29:39.2";"7:41.5";"2016-01-10T15:17:38.5000000";"";""
"50";"429";"Torgeir Grønningsæter";"Hauso";"M";"NOR";"Volda Turn og IL";"NC Sprint, 10.01.2016";"M19";"31:37.5";"9:39.8";"2016-01-10T15:11:16.4000000";"";""
"1";"341";"Sigrid Bredde";"VIG";"F";"NOR";"Simostranda IL / NTG Geilo";"NM Fellesstart, 10.01.2016";"K17";"31:06.3";"0:00.0";"2016-01-10T13:06:06.3000000";"";""
"2";"339";"Sigrid Flo";"Bødal";"F";"NOR";"Stårheim IL / NTG Lillehammer";"NM Fellesstart, 10.01.2016";"K17";"31:44.7";"0:38.4";"2016-01-10T13:06:44.7000000";"";""
"3";"334";"Juni";"Arnekleiv";"F";"NOR";"Dombås IL / NTG Lillehammer";"NM Fellesstart, 10.01.2016";"K17";"31:55.7";"0:49.4";"2016-01-10T13:06:55.7000000";"";""
"4";"332";"Marthe Kråkstad";"Johansen";"F";"NOR";"Bossmo & Ytteren IL";"NM Fellesstart, 10.01.2016";"K17";"32:07.5";"1:01.2";"2016-01-10T13:07:07.5000000";"";""
"5";"331";"Marit";"Øygard";"F";"NOR";"Skrautvål IL";"NM Fellesstart, 10.01.2016";"K17";"32:16.0";"1:09.7";"2016-01-10T13:07:16.0000000";"";""
"6";"336";"Kristina Hipolan";"Bergmann";"F";"NOR";"Drangedal Idrettslag";"NM Fellesstart, 10.01.2016";"K17";"32:18.2";"1:11.9";"2016-01-10T13:07:18.2000000";"";""
"7";"353";"Amalie Kristine";"Triumf";"F";"NOR";"Nordreisa Idrettslag / Nordreisa vgs";"NM Fellesstart, 10.01.2016";"K17";"32:45.5";"1:39.2";"2016-01-10T13:07:45.5000000";"";""
"8";"348";"Vilde Hagen";"FRIIS";"F";"NOR";"Ål Skiskyttarlag / NTG Geilo";"NM Fellesstart, 10.01.2016";"K17";"32:52.2";"1:45.9";"2016-01-10T13:07:52.2000000";"";""
"9";"375";"Johanna Arwidsson";"Lif";"F";"SWE";"";"NM Fellesstart, 10.01.2016";"K17";"33:43.8";"2:37.5";"2016-01-10T13:10:13.8000000";"";""
"10";"367";"Ingrid Stølan";"Husøy";"F";"NOR";"Molde og Omegn IF";"NM Fellesstart, 10.01.2016";"K17";"33:53.0";"2:46.7";"2016-01-10T13:10:23.0000000";"";""
"11";"351";"Guro Seline";"Herfoss";"F";"NOR";"Drangedal Idrettslag / Team TeVe";"NM Fellesstart, 10.01.2016";"K17";"34:05.5";"2:59.2";"2016-01-10T13:09:05.5000000";"";""
"12";"342";"Ingrid";"Idland";"F";"NOR";"Figgjo IL";"NM Fellesstart, 10.01.2016";"K17";"34:21.8";"3:15.5";"2016-01-10T13:09:21.8000000";"";""
"13";"335";"Hanne Eggen";"Persson";"F";"NOR";"Vingrom IL / NTG Lillehammer";"NM Fellesstart, 10.01.2016";"K17";"34:36.8";"3:30.5";"2016-01-10T13:09:36.8000000";"";""
"14";"344";"Andrine Håstul";"Flom";"F";"NOR";"Drangedal Idrettslag / Meråker Videregående skole";"NM Fellesstart, 10.01.2016";"K17";"34:38.9";"3:32.6";"2016-01-10T13:09:38.9000000";"";""
"15";"345";"Tora Eid";"Løvås";"F";"NOR";"Trondhjems Skiskyttere";"NM Fellesstart, 10.01.2016";"K17";"34:39.7";"3:33.4";"2016-01-10T13:09:39.7000000";"";""
"16";"350";"Martine";"Lundby";"F";"NOR";"Østre Toten Skilag";"NM Fellesstart, 10.01.2016";"K17";"34:43.3";"3:37.0";"2016-01-10T13:09:43.3000000";"";""
"17";"347";"Maria Munch";"Starheim";"F";"NOR";"Stårheim IL";"NM Fellesstart, 10.01.2016";"K17";"35:02.6";"3:56.3";"2016-01-10T13:10:02.6000000";"";""
"18";"340";"Andrine Øverland";"Hatling";"F";"NOR";"Fana IL / NTG Geilo";"NM Fellesstart, 10.01.2016";"K17";"35:22.6";"4:16.3";"2016-01-10T13:10:22.6000000";"";""
"19";"356";"Emma Krogh";"Pedersen";"F";"NOR";"Nordkyn IL / Nordreisa vgs";"NM Fellesstart, 10.01.2016";"K17";"35:29.7";"4:23.4";"2016-01-10T13:10:29.7000000";"";""
"20";"333";"Hilde";"Fosse";"F";"NOR";"Voss Skiskytterlag / Team Glalaks";"NM Fellesstart, 10.01.2016";"K17";"35:54.6";"4:48.3";"2016-01-10T13:10:54.6000000";"";""
"21";"338";"Guri";"Sandvold";"F";"NOR";"Tynset IF";"NM Fellesstart, 10.01.2016";"K17";"35:56.0";"4:49.7";"2016-01-10T13:10:56.0000000";"";""
"22";"337";"Marte Lien";"Johnsen";"F";"NOR";"Byåsen Skiskytterlag / Heimdal VGS";"NM Fellesstart, 10.01.2016";"K17";"36:04.6";"4:58.3";"2016-01-10T13:11:04.6000000";"";""
"23";"343";"Therese Eikrem";"Blindheim";"F";"NOR";"Fossum IF / Wang Toppidrett";"NM Fellesstart, 10.01.2016";"K17";"36:06.0";"4:59.7";"2016-01-10T13:11:06.0000000";"";""
"24";"358";"Hildegunn";"Vekseth";"F";"NOR";"Snåsa Skiskytterlag";"NM Fellesstart, 10.01.2016";"K17";"36:36.8";"5:30.5";"2016-01-10T13:11:36.8000000";"";""
"25";"364";"Stine";"Myhre";"F";"NOR";"Østre Toten Skilag";"NM Fellesstart, 10.01.2016";"K17";"36:47.1";"5:40.8";"2016-01-10T13:13:17.1000000";"";""
"26";"361";"Tuva Eilevsdotter";"Sørbøen";"F";"NOR";"Ål Skiskyttarlag / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"K17";"36:48.3";"5:42.0";"2016-01-10T13:13:18.3000000";"";""
"27";"373";"Idunn Raade";"Olsen";"F";"NOR";"Tromsø Skiskytterlag / NTG-T";"NM Fellesstart, 10.01.2016";"K17";"36:52.1";"5:45.8";"2016-01-10T13:13:22.1000000";"";""
"28";"359";"Nora Landerud";"Svingen";"F";"NOR";"Svene IL / NTG Geilo";"NM Fellesstart, 10.01.2016";"K17";"37:49.7";"6:43.4";"2016-01-10T13:12:49.7000000";"";""
"29";"354";"Ingrid";"Nordbotten";"F";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"K17";"37:58.9";"6:52.6";"2016-01-10T13:12:58.9000000";"";""
"30";"374";"Kristin";"Mestad";"F";"NOR";"Torridal IL / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"K17";"38:03.2";"6:56.9";"2016-01-10T13:14:33.2000000";"";""
"31";"346";"Veronica Berget";"Doseth";"F";"NOR";"Dombås IL";"NM Fellesstart, 10.01.2016";"K17";"38:14.8";"7:08.5";"2016-01-10T13:13:14.8000000";"";""
"32";"360";"Cornelia Zachariassen";"Rørvik";"F";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"K17";"38:41.8";"7:35.5";"2016-01-10T13:13:41.8000000";"";""
"33";"349";"Siri";"Aas";"F";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"K17";"39:17.5";"8:11.2";"2016-01-10T13:14:17.5000000";"";""
"34";"363";"Sara Holm";"Lægreid";"F";"NOR";"Bærums Skiklub / Wang Toppidrett";"NM Fellesstart, 10.01.2016";"K17";"39:22.8";"8:16.5";"2016-01-10T13:15:52.8000000";"";""
"35";"362";"Andrine";"Green";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NM Fellesstart, 10.01.2016";"K17";"39:29.1";"8:22.8";"2016-01-10T13:15:59.1000000";"";""
"36";"365";"Tonje Bruem";"Reistad";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NM Fellesstart, 10.01.2016";"K17";"39:40.1";"8:33.8";"2016-01-10T13:16:10.1000000";"";""
"37";"352";"Sunniva";"Sørheim";"F";"NOR";"Idrettslaget Dyre Vaa / Team TeVe";"NM Fellesstart, 10.01.2016";"K17";"40:45.9";"9:39.6";"2016-01-10T13:15:45.9000000";"";""
"38";"357";"Marte Eriksen";"Hensema";"F";"NOR";"Bødalen IF / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"K17";"41:08.8";"10:02.5";"2016-01-10T13:16:08.8000000";"";""
"39";"372";"Malin";"Tvenge";"F";"NOR";"Skrautvål IL / Team Valdres Ski";"NM Fellesstart, 10.01.2016";"K17";"41:13.5";"10:07.2";"2016-01-10T13:17:43.5000000";"";""
"40";"370";"Rikke Hjelseth";"Larsen";"F";"NOR";"IL Bevern / Team Kongsberg";"NM Fellesstart, 10.01.2016";"K17";"41:34.1";"10:27.8";"2016-01-10T13:18:04.1000000";"";""
"41";"366";"Mari Skjevling";"Erlandsen";"F";"NOR";"Hønefoss Skiskytterklubb / Team Skiguard Buskerud";"NM Fellesstart, 10.01.2016";"K17";"43:15.8";"12:09.5";"2016-01-10T13:19:45.8000000";"";""
"42";"368";"Malin";"Jøranli";"F";"NOR";"Nordre Land IL / Team Valdres Ski";"NM Fellesstart, 10.01.2016";"K17";"44:51.2";"13:44.9";"2016-01-10T13:21:21.2000000";"";""
"43";"371";"Ingri";"Hovland";"F";"NOR";"Hålandsdal IL / Team Glalaks";"NM Fellesstart, 10.01.2016";"K17";"45:16.9";"14:10.6";"2016-01-10T13:21:46.9000000";"";""
"44";"376";"Frida";"Svensson";"F";"SWE";"";"NM Fellesstart, 10.01.2016";"K17";"45:54.2";"14:47.9";"2016-01-10T13:22:24.2000000";"";""
"45";"369";"Lina Kvitvang";"Benan";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"NM Fellesstart, 10.01.2016";"K17";"45:55.8";"14:49.5";"2016-01-10T13:22:25.8000000";"";""
"1";"273";"Hilvi Emerense";"HAMAR";"F";"NOR";"Byåsen Skiskytterlag";"NM Fellesstart, 10.01.2016";"K18";"31:30.6";"0:00.0";"2016-01-10T12:26:30.6000000";"";""
"2";"278";"Marie Henriksen";"Langseth";"F";"NOR";"Nordreisa Idrettslag / Nordreisa vgs";"NM Fellesstart, 10.01.2016";"K18";"31:52.5";"0:21.9";"2016-01-10T12:26:52.5000000";"";""
"3";"274";"Mari";"Wetterhus";"F";"NOR";"Svene IL / NTG Lillehammer";"NM Fellesstart, 10.01.2016";"K18";"31:57.5";"0:26.9";"2016-01-10T12:26:57.5000000";"";""
"4";"301";"Moa";"Olsson";"F";"SWE";"";"NM Fellesstart, 10.01.2016";"K18";"32:00.1";"0:29.5";"2016-01-10T12:27:00.1000000";"";""
"5";"284";"Stina";"Brattegard";"F";"NOR";"Ål Skiskyttarlag / NTG Geilo";"NM Fellesstart, 10.01.2016";"K18";"32:18.9";"0:48.3";"2016-01-10T12:27:18.9000000";"";""
"6";"271";"Synne Findal";"Skar";"F";"NOR";"Sannidal Idrettslag / NTG Geilo";"NM Fellesstart, 10.01.2016";"K18";"32:52.5";"1:21.9";"2016-01-10T12:27:52.5000000";"";""
"7";"272";"Kristiane";"HOLM";"F";"NOR";"Simostranda IL / NTG Geilo";"NM Fellesstart, 10.01.2016";"K18";"33:15.2";"1:44.6";"2016-01-10T12:28:15.2000000";"";""
"8";"283";"Vilde Aurora Gusevik";"Skotland";"F";"NOR";"Try, Idrettslaget / NTG Lillehammer";"NM Fellesstart, 10.01.2016";"K18";"33:58.6";"2:28.0";"2016-01-10T12:28:58.6000000";"";""
"9";"282";"Johanna Fjerdingen";"Moan";"F";"NOR";"Røros IL";"NM Fellesstart, 10.01.2016";"K18";"33:58.9";"2:28.3";"2016-01-10T12:28:58.9000000";"";""
"10";"289";"Ane Einbu";"Baugerød";"F";"NOR";"IL Bevern / NTG Lillehammer";"NM Fellesstart, 10.01.2016";"K18";"34:12.3";"2:41.7";"2016-01-10T12:29:12.3000000";"";""
"11";"302";"Cordelia Melèn";"Olsson";"F";"SWE";"";"NM Fellesstart, 10.01.2016";"K18";"34:13.3";"2:42.7";"2016-01-10T12:29:13.3000000";"";""
"12";"276";"Kristin";"SANDE";"F";"NOR";"Kvam Langrenn- og Skiskyttarklubb / NTG Geilo";"NM Fellesstart, 10.01.2016";"K18";"34:15.6";"2:45.0";"2016-01-10T12:29:15.6000000";"";""
"13";"280";"Randi Sollid";"Nordvang";"F";"NOR";"Vik IL / NTG Lillehammer";"NM Fellesstart, 10.01.2016";"K18";"34:19.8";"2:49.2";"2016-01-10T12:29:19.8000000";"";""
"14";"287";"Berit";"Bjørkevoll";"F";"NOR";"Nittedal Skiskytterlag";"NM Fellesstart, 10.01.2016";"K18";"34:32.2";"3:01.6";"2016-01-10T12:29:32.2000000";"";""
"15";"277";"Silje";"Fosse";"F";"NOR";"Voss Skiskytterlag / Team Glalaks";"NM Fellesstart, 10.01.2016";"K18";"34:36.4";"3:05.8";"2016-01-10T12:29:36.4000000";"";""
"16";"291";"Kjersti Kvistad";"Dengerud";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"NM Fellesstart, 10.01.2016";"K18";"34:38.3";"3:07.7";"2016-01-10T12:29:38.3000000";"";""
"17";"292";"Toril Bakka";"Nygård";"F";"NOR";"Haltdalen IL / Meråker Videregående skole";"NM Fellesstart, 10.01.2016";"K18";"34:53.0";"3:22.4";"2016-01-10T12:29:53.0000000";"";""
"18";"275";"Marit Ishol";"Skogan";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"NM Fellesstart, 10.01.2016";"K18";"34:54.1";"3:23.5";"2016-01-10T12:29:54.1000000";"";""
"19";"295";"Yngvild";"Brandt";"F";"NOR";"Stiklestad IL";"NM Fellesstart, 10.01.2016";"K18";"35:12.0";"3:41.4";"2016-01-10T12:30:12.0000000";"";""
"20";"279";"Emilie";"Auestad";"F";"NOR";"Nittedal Skiskytterlag";"NM Fellesstart, 10.01.2016";"K18";"35:28.0";"3:57.4";"2016-01-10T12:30:28.0000000";"";""
"21";"290";"Frida";"Dahl";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"NM Fellesstart, 10.01.2016";"K18";"36:03.1";"4:32.5";"2016-01-10T12:31:03.1000000";"";""
"22";"281";"Marte Løvaas";"Søvik";"F";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"NM Fellesstart, 10.01.2016";"K18";"36:29.2";"4:58.6";"2016-01-10T12:31:29.2000000";"";""
"23";"285";"Elise Skeide";"Bakke";"F";"NOR";"Eid IL";"NM Fellesstart, 10.01.2016";"K18";"37:24.5";"5:53.9";"2016-01-10T12:32:24.5000000";"";""
"24";"294";"Ine";"Skjellum";"F";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"NM Fellesstart, 10.01.2016";"K18";"37:45.5";"6:14.9";"2016-01-10T12:32:45.5000000";"";""
"25";"297";"Petrine Lande";"Koteng";"F";"NOR";"Fossum IF";"NM Fellesstart, 10.01.2016";"K18";"38:04.5";"6:33.9";"2016-01-10T12:33:04.5000000";"";""
"26";"288";"Emma";"STAVELI";"F";"NOR";"Orkdal IL / Meråker Videregående skole";"NM Fellesstart, 10.01.2016";"K18";"38:04.9";"6:34.3";"2016-01-10T12:33:04.9000000";"";""
"27";"298";"Bettina";"Storkås";"F";"NOR";"Øvrebø IL / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"K18";"38:39.0";"7:08.4";"2016-01-10T12:33:39.0000000";"";""
"28";"293";"Line";"Sølberg";"F";"NOR";"Leik, IL / Heimdal VGS";"NM Fellesstart, 10.01.2016";"K18";"38:57.9";"7:27.3";"2016-01-10T12:33:57.9000000";"";""
"29";"296";"Anniken Wiig";"Helland-Hansen";"F";"NOR";"Bærums Skiklub";"NM Fellesstart, 10.01.2016";"K18";"38:59.6";"7:29.0";"2016-01-10T12:33:59.6000000";"";""
"30";"299";"Ingrid";"Gausemel";"F";"NOR";"Hornindal IL";"NM Fellesstart, 10.01.2016";"K18";"39:04.6";"7:34.0";"2016-01-10T12:34:04.6000000";"";""
"1";"211";"Karoline";"Erdal";"F";"NOR";"Førde IL / NTG Geilo";"NM Fellesstart, 10.01.2016";"K19";"29:52.0";"0:00.0";"2016-01-10T11:44:52.0000000";"";""
"2";"216";"Kristina";"Skjevdal";"F";"NOR";"Røros IL";"NM Fellesstart, 10.01.2016";"K19";"30:16.1";"0:24.1";"2016-01-10T11:45:16.1000000";"";""
"3";"215";"Kirsten Daae";"Wiig";"F";"NOR";"Ullensaker SK / NTG Lillehammer";"NM Fellesstart, 10.01.2016";"K19";"30:33.9";"0:41.9";"2016-01-10T11:45:33.9000000";"";""
"4";"218";"Ingrid";"Grue";"F";"NOR";"Kvikne IL";"NM Fellesstart, 10.01.2016";"K19";"30:57.3";"1:05.3";"2016-01-10T11:45:57.3000000";"";""
"5";"221";"Stine Eggen";"Persson";"F";"NOR";"Vingrom IL / NTG Lillehammer";"NM Fellesstart, 10.01.2016";"K19";"31:23.2";"1:31.2";"2016-01-10T11:46:23.2000000";"";""
"6";"213";"Nora Huken";"Mathiesen";"F";"NOR";"Ullensaker SK / NTG Lillehammer";"NM Fellesstart, 10.01.2016";"K19";"31:35.3";"1:43.3";"2016-01-10T11:46:35.3000000";"";""
"7";"228";"Ida";"Lien";"F";"NOR";"Simostranda IL / NTG Geilo";"NM Fellesstart, 10.01.2016";"K19";"32:02.9";"2:10.9";"2016-01-10T11:47:02.9000000";"";""
"8";"212";"Emilie Ågheim";"Kalkenberg";"F";"NOR";"Skonseng UL";"NM Fellesstart, 10.01.2016";"K19";"32:10.3";"2:18.3";"2016-01-10T11:47:10.3000000";"";""
"9";"222";"Siri";"MOHOLTH";"F";"NOR";"IL Bevern / Team Skiguard Buskerud";"NM Fellesstart, 10.01.2016";"K19";"32:35.7";"2:43.7";"2016-01-10T11:47:35.7000000";"";""
"10";"232";"Hege";"Kittelsen";"F";"NOR";"Idrettslaget Dyre Vaa / Team TeVe";"NM Fellesstart, 10.01.2016";"K19";"33:04.2";"3:12.2";"2016-01-10T11:48:04.2000000";"";""
"11";"242";"Mathea";"Tofte";"F";"NOR";"Vingrom IL / NTG Lillehammer";"NM Fellesstart, 10.01.2016";"K19";"33:07.2";"3:15.2";"2016-01-10T11:49:37.2000000";"";""
"12";"219";"Silje";"Gløtheim";"F";"NOR";"Røros IL";"NM Fellesstart, 10.01.2016";"K19";"33:08.7";"3:16.7";"2016-01-10T11:48:08.7000000";"";""
"13";"217";"Une Christiane Tronerud";"Kvelvane";"F";"NOR";"Voss Skiskytterlag / Team Glalaks";"NM Fellesstart, 10.01.2016";"K19";"33:32.2";"3:40.2";"2016-01-10T11:48:32.2000000";"";""
"14";"214";"Malin Auganæs";"Bergtun";"F";"NOR";"Kvam Langrenn- og Skiskyttarklubb / Team Glalaks";"NM Fellesstart, 10.01.2016";"K19";"33:50.3";"3:58.3";"2016-01-10T11:48:50.3000000";"";""
"15";"223";"Vilde Olsen";"Rosvoldsve";"F";"NOR";"Byåsen Skiskytterlag / Heimdal VGS";"NM Fellesstart, 10.01.2016";"K19";"34:32.2";"4:40.2";"2016-01-10T11:49:32.2000000";"";""
"16";"246";"Annie";"Lindh";"F";"SWE";"";"NM Fellesstart, 10.01.2016";"K19";"34:58.3";"5:06.3";"2016-01-10T11:51:28.3000000";"";""
"17";"220";"Synne";"Flotten";"F";"NOR";"Oppdal IL / Meråker Videregående skole";"NM Fellesstart, 10.01.2016";"K19";"35:03.0";"5:11.0";"2016-01-10T11:50:03.0000000";"";""
"18";"231";"Lise";"Sundli";"F";"NOR";"Sokna IL";"NM Fellesstart, 10.01.2016";"K19";"35:07.0";"5:15.0";"2016-01-10T11:50:07.0000000";"";""
"19";"243";"Emma";"Höglund";"F";"SWE";"";"NM Fellesstart, 10.01.2016";"K19";"35:21.8";"5:29.8";"2016-01-10T11:51:51.8000000";"";""
"20";"233";"Julie Kloster";"Snekkevik";"F";"NOR";"Tromsø Skiskytterlag / NTG-T";"NM Fellesstart, 10.01.2016";"K19";"35:33.9";"5:41.9";"2016-01-10T11:50:33.9000000";"";""
"21";"230";"Marta Skrove";"Nossum";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NM Fellesstart, 10.01.2016";"K19";"35:35.3";"5:43.3";"2016-01-10T11:50:35.3000000";"";""
"22";"226";"Anna Kristine";"Størseth";"F";"NOR";"Meråker Skiskytterklubb / Meråker Videregående skole";"NM Fellesstart, 10.01.2016";"K19";"36:11.8";"6:19.8";"2016-01-10T11:51:11.8000000";"";""
"23";"224";"Ann Vilde";"Kristensen";"F";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"K19";"36:16.9";"6:24.9";"2016-01-10T11:51:16.9000000";"";""
"24";"227";"Silje Marie";"Hage";"F";"NOR";"Gjesdal Skiskytterlag / Sirdal Ski Skiskyting";"NM Fellesstart, 10.01.2016";"K19";"37:15.3";"7:23.3";"2016-01-10T11:52:15.3000000";"";""
"25";"236";"Malin";"Børdalen";"F";"NOR";"Hønefoss Skiskytterklubb / Team Skiguard Buskerud";"NM Fellesstart, 10.01.2016";"K19";"37:22.3";"7:30.3";"2016-01-10T11:52:22.3000000";"";""
"26";"245";"Mikaela";"Eriksen";"F";"SWE";"";"NM Fellesstart, 10.01.2016";"K19";"37:24.7";"7:32.7";"2016-01-10T11:53:54.7000000";"";""
"27";"239";"Tiril Emilie Ruud";"Bråten";"F";"NOR";"Fet SK";"NM Fellesstart, 10.01.2016";"K19";"38:17.3";"8:25.3";"2016-01-10T11:53:17.3000000";"";""
"28";"237";"Synne";"Nesse";"F";"NOR";"Fet SK";"NM Fellesstart, 10.01.2016";"K19";"38:37.6";"8:45.6";"2016-01-10T11:53:37.6000000";"";""
"29";"229";"Hanne";"Bjørsvik";"F";"NOR";"Molde og Omegn IF";"NM Fellesstart, 10.01.2016";"K19";"38:46.5";"8:54.5";"2016-01-10T11:53:46.5000000";"";""
"30";"240";"Eirin Øen";"Eriksen";"F";"NOR";"Hønefoss Skiskytterklubb";"NM Fellesstart, 10.01.2016";"K19";"39:39.0";"9:47.0";"2016-01-10T11:54:39.0000000";"";""
