"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"6";"109";"Turi Storstrøm";"Thoresen";"F";"NOR";"Alvdal IL / Team Bardøla";"NM Normal, 26.februar";"K20-21";"43:46.9";"1:40.3";"2016-02-26T10:53:17.5000000";"";""
"7";"99";"Hilde";"Eide";"F";"NOR";"Øystre Slidre SSL / Meråker Videregående skole";"NM Normal, 26.februar";"K20-21";"44:24.1";"2:17.5";"2016-02-26T10:48:54.7000000";"";""
"8";"126";"Paula Friedericke";"Hartmann";"F";"NOR";"Lierne IL / Meråker Videregående skole";"NM Normal, 26.februar";"K20-21";"45:20.6";"3:14.0";"2016-02-26T11:03:20.0000000";"";""
"9";"130";"Kristin Våga";"Fløttum";"F";"NOR";"Skaun IL / Heimdal VGS";"NM Normal, 26.februar";"K20-21";"45:50.1";"3:43.5";"2016-02-26T11:05:50.7000000";"";""
"10";"113";"Frida Lovise";"Sørmo";"F";"NOR";"Bossmo & Ytteren IL / Team Troms & Finnmark";"NM Normal, 26.februar";"K20-21";"45:56.0";"3:49.4";"2016-02-26T10:57:25.8000000";"";""
"11";"115";"Ragnhild";"Femsteinevik";"F";"NOR";"Hålandsdal IL";"NM Normal, 26.februar";"K20-21";"46:30.8";"4:24.2";"2016-02-26T10:59:01.2000000";"";""
"12";"104";"Ingeborg Anna";"Oftedal";"F";"NOR";"Haltdalen IL";"NM Normal, 26.februar";"K20-21";"46:49.1";"4:42.5";"2016-02-26T10:53:50.4000000";"";""
"13";"134";"Anitra";"Vognild";"F";"NOR";"Bjerke IL Ski";"NM Normal, 26.februar";"K20-21";"47:18.9";"5:12.3";"2016-02-26T11:09:19.3000000";"";""
"14";"128";"Aina Fossbakken";"Røsten";"F";"NOR";"Tynset IF";"NM Normal, 26.februar";"K20-21";"47:42.7";"5:36.1";"2016-02-26T11:06:43.5000000";"";""
"15";"119";"Frida";"Gustavsson";"M";"SWE";"";"NM Normal, 26.februar";"K20-21";"47:57.5";"5:50.9";"2016-02-26T11:02:28.2000000";"";""
"16";"135";"Åsne";"Ulvund";"F";"NOR";"Eldar IL / Team Bardøla";"NM Normal, 26.februar";"K20-21";"48:02.2";"5:55.6";"2016-02-26T11:10:31.8000000";"";""
"17";"117";"Sara Ehrenpohl";"Sand (3427446)";"F";"NOR";"Byåsen Skiskytterlag";"NM Normal, 26.februar";"K20-21";"48:11.4";"6:04.8";"2016-02-26T11:01:41.9000000";"";""
"18";"131";"Mari";"Sverdrup";"F";"NOR";"Dombås IL";"NM Normal, 26.februar";"K20-21";"48:22.2";"6:15.6";"2016-02-26T11:08:52.4000000";"";""
"19";"132";"Katja Sha Voje";"Bjørnstad";"F";"NOR";"Oslo Skiskytterlag / Team Statkraft Oslofjord";"NM Normal, 26.februar";"K20-21";"48:36.4";"6:29.8";"2016-02-26T11:09:36.9000000";"";""
"20";"101";"Hedda Lundeberg";"Aas";"F";"NOR";"Bø Skiskyttarlag";"NM Normal, 26.februar";"K20-21";"48:37.4";"6:30.8";"2016-02-26T10:54:08.0000000";"";""
"21";"138";"Anne Katrine";"Tønset";"F";"NOR";"Røros IL";"NM Normal, 26.februar";"K20-21";"48:37.7";"6:31.1";"2016-02-26T11:12:38.3000000";"";""
"22";"110";"Gunhild Viljugrein";"Stølen";"F";"NOR";"Bærums Skiklub / Team Statkraft Midt-Norge";"NM Normal, 26.februar";"K20-21";"49:03.7";"6:57.1";"2016-02-26T10:59:03.9000000";"";""
"23";"108";"Mari Sollid";"EIDE";"F";"NOR";"Stårheim IL";"NM Normal, 26.februar";"K20-21";"49:13.0";"7:06.4";"2016-02-26T10:58:13.4000000";"";""
"24";"123";"Silja Fjærestad";"Hønsi";"F";"NOR";"Vik IL / Team Glalaks";"NM Normal, 26.februar";"K20-21";"49:19.9";"7:13.3";"2016-02-26T11:05:50.0000000";"";""
"25";"107";"Marielle Holen";"Årevik";"F";"NOR";"Vik IL / Team Glalaks";"NM Normal, 26.februar";"K20-21";"49:26.1";"7:19.5";"2016-02-26T10:57:56.7000000";"";""
"26";"111";"Eirin Sangesland";"Tveit";"F";"NOR";"Øvrebø IL / Sirdal Ski Skiskyting";"NM Normal, 26.februar";"K20-21";"49:31.0";"7:24.4";"2016-02-26T11:00:01.4000000";"";""
"27";"133";"Lotte";"Lie";"F";"NOR";"Skatval Skilag";"NM Normal, 26.februar";"K20-21";"49:36.0";"7:29.4";"2016-02-26T11:11:05.7000000";"";""
"28";"103";"Marianne";"Røstad";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"NM Normal, 26.februar";"K20-21";"50:02.2";"7:55.6";"2016-02-26T10:56:32.3000000";"";""
"29";"121";"Silje";"Bakken";"F";"NOR";"Leik, IL";"NM Normal, 26.februar";"K20-21";"50:08.2";"8:01.6";"2016-02-26T11:05:38.8000000";"";""
"30";"120";"Ragnhild";"Oftedal";"F";"NOR";"Haltdalen IL";"NM Normal, 26.februar";"K20-21";"50:31.6";"8:25.0";"2016-02-26T11:05:32.6000000";"";""
"31";"137";"Line";"Sjåheim";"F";"NOR";"Østre Toten Skilag";"NM Normal, 26.februar";"K20-21";"50:37.6";"8:31.0";"2016-02-26T11:14:08.0000000";"";""
"32";"116";"Inga Elise";"Vik";"F";"NOR";"Sunnylven IL";"NM Normal, 26.februar";"K20-21";"51:33.4";"9:26.8";"2016-02-26T11:04:34.5000000";"";""
"33";"100";"Norunn Kvistad";"Dengerud";"F";"NOR";"Steinkjer SK";"NM Normal, 26.februar";"K20-21";"51:38.5";"9:31.9";"2016-02-26T10:56:38.8000000";"";""
"34";"122";"Jenny";"ENODD";"F";"NOR";"Budal IL / Team Statkraft Midt-Norge";"NM Normal, 26.februar";"K20-21";"51:45.3";"9:38.7";"2016-02-26T11:07:45.6000000";"";""
"35";"129";"Ingvild";"Berlandstveit";"F";"NOR";"Hålandsdal IL / Team Glalaks";"NM Normal, 26.februar";"K20-21";"51:49.1";"9:42.5";"2016-02-26T11:11:19.3000000";"";""
"36";"102";"Christine Williksen";"Høiland";"F";"NOR";"Fossum IF / Team Statkraft Innlandet";"NM Normal, 26.februar";"K20-21";"2:00.0";"";"";"";""
"37";"125";"Mathilde";"Hustoft";"F";"NOR";"Asker SK";"NM Normal, 26.februar";"K20-21";"1:00.0";"";"";"";""
"38";"127";"Runa Simonsen";"Blix";"F";"NOR";"Tromsø Skiskytterlag";"NM Normal, 26.februar";"K20-21";"0:00.0";"";"";"";""
"39";"124";"Kristin Bugge";"Lyche";"F";"NOR";"Bærums Skiklub / Team Statkraft Oslofjord";"NM Normal, 26.februar";"K20-21";"0:00.0";"";"";"";""
"40";"136";"Marie";"RASMUSSEN";"F";"NOR";"Nordkyn IL / Nordreisa vgs";"NM Normal, 26.februar";"K20-21";"0:00.0";"";"";"";""
"41";"0";"Sara Ehrenpohl";"Sand (3427446)";"F";"NOR";"Byåsen Skiskytterlag";"NM Normal, 26.februar";"K20-21";"0:00.0";"";"";"";""
"1";"184";"Lars Helge";"Birkeland";"M";"NOR";"Birkenes IL";"NM Normal, 26.februar";"M Senior";"58:29.6";"0:00.0";"2016-02-26T11:45:30.3000000";"";""
"2";"175";"Kristoffer Langøien";"Skjelvik";"M";"NOR";"Os IL / Team Mesterbakeren";"NM Normal, 26.februar";"M Senior";"59:02.0";"0:32.4";"2016-02-26T11:41:32.1000000";"";""
"3";"188";"Fredrik Mack";"Rørvik";"M";"NOR";"Målselvs Skiskyttere / Team Statkraft Innlandet";"NM Normal, 26.februar";"M Senior";"59:47.0";"1:17.4";"2016-02-26T11:48:46.8000000";"";""
"4";"191";"Aslak";"Nenseter";"M";"NOR";"Bø Skiskyttarlag / Team Statkraft Innlandet";"NM Normal, 26.februar";"M Senior";"1:00:23.8";"1:54.2";"2016-02-26T11:50:54.1000000";"";""
"5";"146";"Martin";"LINDLAND";"M";"NOR";"Bødalen IF / Team Bardøla";"NM Normal, 26.februar";"M Senior";"1:00:35.9";"2:06.3";"2016-02-26T11:28:36.3000000";"";""
"6";"150";"Ole Martin";"Erdal";"M";"NOR";"Førde IL / Team Statkraft Innlandet";"NM Normal, 26.februar";"M Senior";"1:00:43.0";"2:13.4";"2016-02-26T11:30:43.1000000";"";""
"7";"154";"Kristian Andre";"AALERUD";"M";"NOR";"Bærums Skiklub / Team Holmenkollen";"NM Normal, 26.februar";"M Senior";"1:01:40.5";"3:10.9";"2016-02-26T11:33:40.8000000";"";""
"8";"203";"Martin";"Femsteinevik";"M";"NOR";"Hålandsdal IL / Team Glalaks";"NM Normal, 26.februar";"M Senior";"1:01:50.6";"3:21.0";"2016-02-26T11:58:21.0000000";"";""
"9";"181";"Andreas Dahlø";"Wærnes";"M";"NOR";"Trondhjems Skiskyttere";"NM Normal, 26.februar";"M Senior";"1:02:11.3";"3:41.7";"2016-02-26T11:47:40.8000000";"";""
"10";"194";"Sondre Eriksen";"Hensema";"M";"NOR";"Bødalen IF / Team Statkraft Oslofjord";"NM Normal, 26.februar";"M Senior";"1:02:45.0";"4:15.4";"2016-02-26T11:54:45.1000000";"";""
"11";"177";"Simon Ågheim";"Kalkenberg";"M";"NOR";"Skonseng UL";"NM Normal, 26.februar";"M Senior";"1:02:50.2";"4:20.6";"2016-02-26T11:46:20.2000000";"";""
"12";"155";"Vemund Ravnsborg";"Gurigard";"M";"NOR";"Vingrom IL";"NM Normal, 26.februar";"M Senior";"1:02:56.6";"4:27.0";"2016-02-26T11:35:26.2000000";"";""
"13";"160";"Tore";"Leren";"M";"NOR";"Vik IL / Team Mesterbakeren";"NM Normal, 26.februar";"M Senior";"1:03:01.3";"4:31.7";"2016-02-26T11:38:01.4000000";"";""
"14";"192";"Thomas";"Fenne";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"NM Normal, 26.februar";"M Senior";"1:03:05.5";"4:35.9";"2016-02-26T11:54:05.4000000";"";""
"15";"157";"Andreas";"Kvam";"M";"NOR";"Meldal IL / Team Statkraft Innlandet";"NM Normal, 26.februar";"M Senior";"1:03:15.4";"4:45.8";"2016-02-26T11:36:45.5000000";"";""
"16";"180";"Håvard";"Nymoen";"M";"NOR";"Vik IL / Team Statkraft Midt-Norge";"NM Normal, 26.februar";"M Senior";"1:03:23.5";"4:53.9";"2016-02-26T11:48:23.5000000";"";""
"17";"198";"Øystein";"Ulekleiv";"M";"NOR";"Dombås IL";"NM Normal, 26.februar";"M Senior";"1:03:25.5";"4:55.9";"2016-02-26T11:57:25.8000000";"";""
"18";"149";"Anders Trønsdal";"Lyngstad";"M";"NOR";"Inderøy IL / Team Skistua Hemsedal";"NM Normal, 26.februar";"M Senior";"1:03:26.4";"4:56.8";"2016-02-26T11:32:56.0000000";"";""
"19";"200";"Magnar Kne";"Galåen";"M";"NOR";"Røros IL";"NM Normal, 26.februar";"M Senior";"1:03:45.5";"5:15.9";"2016-02-26T11:58:45.9000000";"";""
"20";"153";"Sondre Kvikne";"DOTTERUD";"M";"NOR";"Vingrom IL / Team Bardøla";"NM Normal, 26.februar";"M Senior";"1:04:26.4";"5:56.8";"2016-02-26T11:35:56.9000000";"";""
"21";"158";"Bjarte";"Solvang";"M";"NOR";"Hålandsdal IL / Team Glalaks";"NM Normal, 26.februar";"M Senior";"1:04:33.0";"6:03.4";"2016-02-26T11:38:32.9000000";"";""
"22";"190";"Bjarte";"Mørkve";"M";"NOR";"Eldar IL / Team Glalaks";"NM Normal, 26.februar";"M Senior";"1:04:42.5";"6:12.9";"2016-02-26T11:54:43.1000000";"";""
"23";"152";"Syver";"Nygård";"M";"NOR";"Byåsen Skiskytterlag";"NM Normal, 26.februar";"M Senior";"1:05:04.9";"6:35.3";"2016-02-26T11:36:05.0000000";"";""
"24";"161";"Thomas Berge";"FOYN";"M";"NOR";"Bærums Skiklub / Team Holmenkollen";"NM Normal, 26.februar";"M Senior";"1:05:21.4";"6:51.8";"2016-02-26T11:40:51.4000000";"";""
"25";"179";"Håkon Johannesen";"Livik";"M";"NOR";"Meråker Skiskytterklubb / Team Skistua Hemsedal";"NM Normal, 26.februar";"M Senior";"1:05:27.9";"6:58.3";"2016-02-26T11:49:58.2000000";"";""
"26";"171";"Jan-Erik";"Buskerud";"M";"NOR";"Simostranda IL / Team Holmenkollen";"NM Normal, 26.februar";"M Senior";"1:05:31.5";"7:01.9";"2016-02-26T11:46:02.4000000";"";""
"27";"142";"Aasmund Kjøllmoen";"Steien";"M";"NOR";"Folldal IF / Team Statkraft Innlandet";"NM Normal, 26.februar";"M Senior";"1:05:35.5";"7:05.9";"2016-02-26T11:31:35.8000000";"";""
"28";"162";"Henrik Sagosen";"SMEBY";"M";"NOR";"IL Bevern / Team Holmenkollen";"NM Normal, 26.februar";"M Senior";"1:05:38.8";"7:09.2";"2016-02-26T11:41:39.1000000";"";""
"29";"151";"Håkon";"Steimler";"M";"NOR";"Hernes IL / Team Natrudstilen";"NM Normal, 26.februar";"M Senior";"1:05:41.6";"7:12.0";"2016-02-26T11:36:11.6000000";"";""
"30";"168";"Jarle Midthjell";"Gjørven";"M";"NOR";"Markane IL / Team Statkraft Innlandet";"NM Normal, 26.februar";"M Senior";"1:05:49.5";"7:19.9";"2016-02-26T11:44:50.1000000";"";""
"31";"201";"Anders Brun";"HENNUM";"M";"NOR";"Lier IL";"NM Normal, 26.februar";"M Senior";"1:06:18.1";"7:48.5";"2016-02-26T12:01:48.3000000";"";""
"32";"167";"Per Buttingsrud";"Aas-Eng";"M";"NOR";"Vik IL";"NM Normal, 26.februar";"M Senior";"1:06:27.9";"7:58.3";"2016-02-26T11:44:58.3000000";"";""
"33";"156";"Olle";"Olsson-Bad";"M";"SWE";"";"NM Normal, 26.februar";"M Senior";"1:06:32.3";"8:02.7";"2016-02-26T11:39:32.6000000";"";""
"34";"159";"Espen Tronsmo";"Sonflå";"M";"NOR";"Meråker Skiskytterklubb / Team Skistua Hemsedal";"NM Normal, 26.februar";"M Senior";"1:07:21.1";"8:51.5";"2016-02-26T11:41:51.4000000";"";""
"35";"141";"Ole Johann Rødvik";"Kilskar";"M";"NOR";"Frol IL";"NM Normal, 26.februar";"M Senior";"1:07:54.6";"9:25.0";"2016-02-26T11:33:24.5000000";"";""
"36";"172";"Joakim";"Andersen";"M";"NOR";"Asker SK";"NM Normal, 26.februar";"M Senior";"1:07:57.3";"9:27.7";"2016-02-26T11:48:56.5000000";"";""
"37";"140";"Sigurd";"HOV";"M";"NOR";"Svene IL / Team Natrudstilen";"NM Normal, 26.februar";"M Senior";"1:07:59.6";"9:30.0";"2016-02-26T11:32:59.4000000";"";""
"38";"197";"Marius Norø";"Ingebrigtsen";"M";"NOR";"Tromsø Skiskytterlag / Team Statkraft Innlandet";"NM Normal, 26.februar";"M Senior";"1:08:05.9";"9:36.3";"2016-02-26T12:01:36.5000000";"";""
"39";"189";"Johan Eirik";"Meland";"M";"NOR";"Markane IL / Team Skistua Hemsedal";"NM Normal, 26.februar";"M Senior";"1:08:15.4";"9:45.8";"2016-02-26T11:57:44.9000000";"";""
"40";"195";"Haakon Offigstad";"Knotten";"M";"NOR";"Vingrom IL / Team Natrudstilen";"NM Normal, 26.februar";"M Senior";"1:08:19.8";"9:50.2";"2016-02-26T12:00:50.2000000";"";""
"41";"173";"Sigve Ness";"Rolland";"M";"NOR";"Tingvoll IL";"NM Normal, 26.februar";"M Senior";"1:09:19.7";"10:50.1";"2016-02-26T11:50:49.8000000";"";""
"42";"182";"Elias Schirmer";"Raphael";"M";"NOR";"Meråker Skiskytterklubb";"NM Normal, 26.februar";"M Senior";"1:09:23.0";"10:53.4";"2016-02-26T11:55:23.3000000";"";""
"43";"148";"Amund Hoff";"Thomassen";"M";"NOR";"Sauda Skiskytterlag";"NM Normal, 26.februar";"M Senior";"1:10:43.3";"12:13.7";"2016-02-26T11:39:43.6000000";"";""
"44";"170";"Nils Christian";"Aabel";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"NM Normal, 26.februar";"M Senior";"1:11:00.2";"12:30.6";"2016-02-26T11:51:00.3000000";"";""
"45";"163";"Martin";"Rui";"M";"NOR";"Froland IL / Sirdal Ski Skiskyting";"NM Normal, 26.februar";"M Senior";"1:11:02.9";"12:33.3";"2016-02-26T11:47:32.5000000";"";""
"46";"193";"Eirik";"FINNE";"M";"NOR";"Viking, TIF / Team Glalaks";"NM Normal, 26.februar";"M Senior";"1:11:15.2";"12:45.6";"2016-02-26T12:02:44.3000000";"";""
"47";"187";"Daniel";"Gustavsson";"M";"NOR";"";"NM Normal, 26.februar";"M Senior";"1:11:37.9";"13:08.3";"2016-02-26T12:00:08.2000000";"";""
"48";"176";"Joar Grov";"Turvoll";"M";"NOR";"Vik IL / Team Glalaks";"NM Normal, 26.februar";"M Senior";"1:11:39.2";"13:09.6";"2016-02-26T11:54:39.2000000";"";""
"49";"145";"Bendik Steinkjer";"STANDAL";"M";"NOR";"Byåsen Skiskytterlag";"NM Normal, 26.februar";"M Senior";"1:12:49.7";"14:20.1";"2016-02-26T11:40:20.1000000";"";""
"50";"143";"Ole Kristian";"Frydenlund";"M";"NOR";"Mjøsski / Team Natrudstilen";"NM Normal, 26.februar";"M Senior";"1:13:33.3";"15:03.7";"2016-02-26T11:40:03.4000000";"";""
"51";"196";"Stian";"JOHANSEN";"M";"NOR";"Mjøsski / Team Natrudstilen";"NM Normal, 26.februar";"M Senior";"1:14:03.6";"15:34.0";"2016-02-26T12:07:03.8000000";"";""
"52";"166";"Andreas";"Huse";"M";"NOR";"Fossum IF";"NM Normal, 26.februar";"M Senior";"1:15:05.5";"16:35.9";"2016-02-26T11:53:05.5000000";"";""
"53";"169";"Johan";"Bergman";"M";"SWE";"";"NM Normal, 26.februar";"M Senior";"2:00.0";"";"";"";""
"54";"183";"Tommy";"GROETTE";"M";"NOR";"Trondhjems Skiskyttere / Team Statkraft Innlandet";"NM Normal, 26.februar";"M Senior";"5:00.0";"";"";"";""
"55";"165";"Erling";"Aalvik";"M";"NOR";"Kvam Langrenn- og Skiskyttarklubb";"NM Normal, 26.februar";"M Senior";"0:00.0";"";"";"";""
"56";"178";"Eyvind";"Bjørsland";"M";"NOR";"Trondhjems Skiskyttere";"NM Normal, 26.februar";"M Senior";"0:00.0";"";"";"";""
"57";"185";"Niklas";"Forsberg";"M";"SWE";"";"NM Normal, 26.februar";"M Senior";"0:00.0";"";"";"";""
"58";"147";"Vetle Ravnsborg";"GURIGARD";"M";"NOR";"Vingrom IL / Team Mesterbakeren";"NM Normal, 26.februar";"M Senior";"0:00.0";"";"";"";""
"59";"202";"Marius";"HAUGUM";"M";"NOR";"Bærums Skiklub / Team Holmenkollen";"NM Normal, 26.februar";"M Senior";"0:00.0";"";"";"";""
"60";"204";"Mattias";"Jonsson";"M";"NOR";"";"NM Normal, 26.februar";"M Senior";"0:00.0";"";"";"";""
"61";"164";"Tommi";"Luchsinger";"M";"NOR";"IL Bevern";"NM Normal, 26.februar";"M Senior";"0:00.0";"";"";"";""
"62";"186";"Vegard";"Skinnes";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"NM Normal, 26.februar";"M Senior";"0:00.0";"";"";"";""
"63";"174";"Øystein";"Solligård";"M";"NOR";"Orkdal IL / Team Statkraft Midt-Norge";"NM Normal, 26.februar";"M Senior";"0:00.0";"";"";"";""
"64";"144";"Håkon";"Svaland";"M";"NOR";"Birkenes IL / Team Mesterbakeren";"NM Normal, 26.februar";"M Senior";"0:00.0";"";"";"";""
"65";"199";"Pål Kristian Grue";"Tufte";"M";"NOR";"Geilo IL";"NM Normal, 26.februar";"M Senior";"0:00.0";"";"";"";""
"1";"463";"Filip Fjeld";"Andersen";"M";"NOR";"Geilo IL / NTG Geilo";"NM Normal, 26.februar";"M17";"37:31.2";"0:00.0";"2016-02-26T16:06:01.5000000";"";""
"2";"472";"Sigurd";"TROEMBORG";"M";"NOR";"IL Bevern / Sirdal Ski Skiskyting";"NM Normal, 26.februar";"M17";"39:32.6";"2:01.4";"2016-02-26T16:12:33.0000000";"";""
"3";"474";"Rasmus Odland";"Kvamme";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"NM Normal, 26.februar";"M17";"40:10.5";"2:39.3";"2016-02-26T16:14:10.9000000";"";""
"4";"518";"Halvor Taalesen";"Tjøntveit";"M";"NOR";"Svene IL / NTG Geilo";"NM Normal, 26.februar";"M17";"40:13.5";"2:42.3";"2016-02-26T16:36:13.9000000";"";""
"5";"504";"Fredrik Arne";"Grusd";"M";"NOR";"Fossum IF / Wang Toppidrett";"NM Normal, 26.februar";"M17";"40:13.9";"2:42.7";"2016-02-26T16:29:13.8000000";"";""
"6";"512";"Eirik Kjøl";"Tornes";"M";"NOR";"Molde og Omegn IF / NTG Lillehammer";"NM Normal, 26.februar";"M17";"40:29.1";"2:57.9";"2016-02-26T16:33:29.3000000";"";""
"7";"486";"Ole Christian";"JOHNSRUD";"M";"NOR";"Bjerke IL Ski / NTG Geilo";"NM Normal, 26.februar";"M17";"40:44.7";"3:13.5";"2016-02-26T16:20:45.1000000";"";""
"8";"497";"Lars Hammernes";"Leopold";"M";"NOR";"Asker SK / NTG Geilo";"NM Normal, 26.februar";"M17";"40:50.4";"3:19.2";"2016-02-26T16:26:20.7000000";"";""
"9";"477";"Torjus";"Idland";"M";"NOR";"Figgjo IL / Sirdal Ski Skiskyting";"NM Normal, 26.februar";"M17";"41:26.0";"3:54.8";"2016-02-26T16:16:57.1000000";"";""
"10";"525";"Aksel Mathias";"Meland";"M";"NOR";"Markane IL / Stryn Videregående Skole";"NM Normal, 26.februar";"M17";"41:42.4";"4:11.2";"2016-02-26T16:41:12.7000000";"";""
"11";"484";"Trym Algarheim";"Tverås";"M";"NOR";"Fossum IF / Wang Toppidrett";"NM Normal, 26.februar";"M17";"42:01.3";"4:30.1";"2016-02-26T16:21:01.5000000";"";""
"12";"505";"Odin";"Garli";"M";"NOR";"Sokna IL / NTG Lillehammer";"NM Normal, 26.februar";"M17";"42:21.5";"4:50.3";"2016-02-26T16:31:51.9000000";"";""
"13";"499";"Hermann";"Stensby";"M";"NOR";"Hernes IL / Team Natrudstilen";"NM Normal, 26.februar";"M17";"42:32.9";"5:01.7";"2016-02-26T16:29:03.4000000";"";""
"14";"493";"Tobias";"Karlsen";"M";"NOR";"Skjervøy IK / Nordreisa vgs";"NM Normal, 26.februar";"M17";"42:49.6";"5:18.4";"2016-02-26T16:26:20.1000000";"";""
"15";"470";"Håkon";"Frøseth";"M";"NOR";"Sokna IL / Meråker Videregående skole";"NM Normal, 26.februar";"M17";"42:50.2";"5:19.0";"2016-02-26T16:14:50.4000000";"";""
"16";"495";"Alexander";"Engebretsen";"M";"NOR";"Fossum IF";"NM Normal, 26.februar";"M17";"43:13.8";"5:42.6";"2016-02-26T16:27:43.4000000";"";""
"17";"487";"Jo Brøste";"Nørstegård";"M";"NOR";"Dombås IL / NTG Lillehammer";"NM Normal, 26.februar";"M17";"43:17.4";"5:46.2";"2016-02-26T16:23:47.8000000";"";""
"18";"501";"Kristoffer";"Sørnes";"M";"NOR";"Lier IL / NTG Lillehammer";"NM Normal, 26.februar";"M17";"43:29.0";"5:57.8";"2016-02-26T16:30:58.4000000";"";""
"19";"465";"Emil Andre";"Breivik";"M";"NOR";"IL Bevern / Team Kongsberg";"NM Normal, 26.februar";"M17";"43:34.9";"6:03.7";"2016-02-26T16:13:05.0000000";"";""
"20";"489";"Eirik Silsand";"Gerhardsen";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"NM Normal, 26.februar";"M17";"43:40.1";"6:08.9";"2016-02-26T16:25:10.3000000";"";""
"21";"488";"Sindre";"Gjøsæter";"M";"NOR";"Kvam Langrenn- og Skiskyttarklubb / Team Glalaks";"NM Normal, 26.februar";"M17";"43:49.7";"6:18.5";"2016-02-26T16:24:50.1000000";"";""
"22";"473";"Anders";"Usland";"M";"NOR";"Marnardal IL / Sirdal Videregående skole";"NM Normal, 26.februar";"M17";"43:51.2";"6:20.0";"2016-02-26T16:17:21.1000000";"";""
"23";"480";"Thor Arild";"Aas";"M";"NOR";"Birkenes IL";"NM Normal, 26.februar";"M17";"44:00.9";"6:29.7";"2016-02-26T16:21:01.5000000";"";""
"24";"481";"Jonas Slettemark";"Juel";"M";"NOR";"Fossum IF / Wang Toppidrett";"NM Normal, 26.februar";"M17";"44:02.9";"6:31.7";"2016-02-26T16:21:33.2000000";"";""
"25";"533";"Erik Kjøsnes";"Wekre";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"NM Normal, 26.februar";"M17";"44:06.9";"6:35.7";"2016-02-26T16:47:37.1000000";"";""
"26";"462";"Torbjørn";"Oppigard";"M";"NOR";"Eikesdal Skiskyttarlag / Meråker Videregående skole";"NM Normal, 26.februar";"M17";"44:25.1";"6:53.9";"2016-02-26T16:12:26.1000000";"";""
"27";"483";"Peder";"Owren";"M";"NOR";"Vingrom IL / NTG Lillehammer";"NM Normal, 26.februar";"M17";"44:26.4";"6:55.2";"2016-02-26T16:22:57.1000000";"";""
"28";"543";"Einar";"Ekeland";"M";"NOR";"Torridal IL";"NM Normal, 26.februar";"M17";"44:40.5";"7:09.3";"2016-02-26T16:53:11.0000000";"";""
"28";"500";"Vegard";"Skrede";"M";"NOR";"Hardbagg IL / Stryn Videregående Skole";"NM Normal, 26.februar";"M17";"44:40.5";"7:09.3";"2016-02-26T16:31:40.8000000";"";""
"30";"515";"Håvard";"Haugen";"M";"NOR";"Tonstad IL / Sirdal Ski Skiskyting";"NM Normal, 26.februar";"M17";"44:54.0";"7:22.8";"2016-02-26T16:39:24.3000000";"";""
"31";"459";"Sander";"Østensen";"M";"NOR";"Østre Toten Skilag";"NM Normal, 26.februar";"M17";"45:02.2";"7:31.0";"2016-02-26T16:11:32.4000000";"";""
"32";"513";"Sivert";"Bekken";"M";"NOR";"Kvikne IL";"NM Normal, 26.februar";"M17";"45:04.5";"7:33.3";"2016-02-26T16:38:35.8000000";"";""
"33";"490";"Sindre Davidsen";"Schonhowd";"M";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"NM Normal, 26.februar";"M17";"45:21.6";"7:50.4";"2016-02-26T16:27:22.0000000";"";""
"34";"540";"Daniel Olai";"Nyvoll";"M";"NOR";"Fossum IF / Wang Toppidrett";"NM Normal, 26.februar";"M17";"45:24.5";"7:53.3";"2016-02-26T16:52:24.7000000";"";""
"35";"536";"Per";"VASSMYR";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"NM Normal, 26.februar";"M17";"45:32.8";"8:01.6";"2016-02-26T16:50:33.3000000";"";""
"36";"485";"Sondre Nikolai";"Olsen";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"NM Normal, 26.februar";"M17";"45:42.9";"8:11.7";"2016-02-26T16:25:13.1000000";"";""
"37";"526";"Even";"Mangset";"M";"NOR";"Mjøsski / Team Natrudstilen";"NM Normal, 26.februar";"M17";"45:46.6";"8:15.4";"2016-02-26T16:45:47.0000000";"";""
"38";"479";"Trym";"Paulsen";"M";"NOR";"Bossmo & Ytteren IL";"NM Normal, 26.februar";"M17";"45:49.5";"8:18.3";"2016-02-26T16:22:20.7000000";"";""
"39";"537";"Tobias Tafjord";"Suhrke";"M";"NOR";"Ivrig IL / Team TeVe";"NM Normal, 26.februar";"M17";"46:01.6";"8:30.4";"2016-02-26T16:51:31.9000000";"";""
"40";"457";"Øystein Flatabø";"Jordal";"M";"NOR";"Odda IL / Team Glalaks";"NM Normal, 26.februar";"M17";"46:06.3";"8:35.1";"2016-02-26T16:11:36.7000000";"";""
